Group,Taxon,Common name,Country,Prov_State,District,LocationName,LocationRemarks,Latitude,Longitude,UTMZone,UTMNorthing,UTMEasting,Collector/Observer,Date,CatalogueNumber,HabitatRemarks,Substrate,ObservationNotes,SpecimenNotes,CuratorRemarks,Source
VASCULAR PLANTS,Mahonia nervosa,Dull Oregon-grape,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Medicago lupulina,Black medic,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Melica subulata,Alaska oniongrass,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Mentha arvensis,Field mint,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Microseris sp.,Microseris (glandular),Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Moehringia macrophylla,Bigleaf sandwort,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,Reported as Arenaria macrophylla,VIC - Plant Species Checklist
VASCULAR PLANTS,Montia parvifolia,Small-leaved montia,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Montia perfoliata,Miner’s lettuce,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Navarettia squarrosa,Skunkweed,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Osmorhiza chilensis,Sweet-cicely,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Pachistrima myrsinites,False box,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Philadelphus lewisii,Mock orange,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Physocarpus capitatus,Pacific ninebark,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Plantago lanceolata,Plantain (English),Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Plantago major,Common  plantain,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Plantanthera unalascensis,Alaska rein orchid,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,Reported as Habenaria unalascensis,VIC - Plant Species Checklist
VASCULAR PLANTS,Plectritis congesta,Sea blush,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Polygonum amphibium,Pond smartweed,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Polypodium glycyrrhiza,Licorice fern,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Polystichum munitum,Sword fern,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Potentilla anserina ssp. pacifica,Silverweed,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Prunus emarginata,Bitter cherry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Pseudotsuga menziesii var. menziesii,Douglas-fir,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Pteridium aquilinum,Bracken,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Quercus garryana,Garry oak,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Ranunculus repens,Creeping buttercup,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Ranunculus uncinatus,Little buttercup,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rhamnus purshiana,Cascara,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Ribes lobii,Gummy gooseberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Ribes sanguineum,Red-flowering currant,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rosa gymnocarpa,Baldhip rose,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rosa nutkana,Nootka rose,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rubus discolor,Armenian blackberry (Himalayan),Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rubus leucodermis,Black raspberry (blackcap),Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rubus spectabilis,Salmonberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rubus ursinus,Trailing wild blackberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rumex acetosella,Sheep sorrel,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Rumex crispus,Curled dock,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Salix lucida var. lasiandra,Pacific willow,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Salix scouleriana,Scouler's willow,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Sambucus racemosa,Red elderberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Sanicula crassicaulis,Pacific sanicle,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Saxifraga rufidula,Rusty haired saxifrage,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Scirpus microcarpus,Small-flowered bulrush,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Sedum spathulifolium,Broadleaf stonecrop,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Senecio jacobaea,Tansy ragwort,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Spergularia canadensis,Canadian sand spurry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Stachys cooleyae,Cooley's hedge-nettle,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Stellaria calycantha,Northern starwort,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Stellaria crispa,Crisp standwort,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Symphoricarpos albus,Common snowberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Taxus brevifolia,Pacific yew,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Thuja plicata,Western redcedar,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Trientalis latifolia,Broad-leaved starflower,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Trifolium repens,White clover,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Trifolium spp.,Clovers,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Trifolium tridentata,Clover (annual native),Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Typha latifolia,Cattail,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Urtica dioica,Stinging nettle,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Vaccinium ovatum,Evergreen huckleberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Vaccinium parvifolium,Red huckleberry,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Veronica arvensis,Wall speedwell,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Veronica beccabunga,American brooklime,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Veronica spp.,Speedwell,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Vicia americana,American vetch,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Vicia hirsuta,Tiny hirsuta,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Vicia sativa,Spring vetch,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
VASCULAR PLANTS,Zygadenus venenosus,Death camas,Canada,British Columbia,Gulf Islands,Valdes Island,,,,,,,,,,,,,,,VIC - Plant Species Checklist
