id,time_observed_at,observed_on,user_login,user_name,quality_grade,coordinates_obscured,image_url,positional_accuracy,scientific_name,common_name,taxon_id,latitude,longitude,private_latitude,private_longitude
6813572,2017-06-24T05:54:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8670961/square.jpg,,Urtica dioica,great stinging nettle,51884,49.0592833333,-123.6263277778,,
6813615,2017-06-24T06:49:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8671046/square.jpg,,Sambucus racemosa,red-berried elder,57824,49.0631916667,-123.63105,,
6910042,2017-06-24T17:45:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820411/square.jpg,,Micranthes rufidula,Rustyhair Saxifrage,357949,49.0495805556,-123.6163027778,,
6910046,2017-06-24T17:14:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820418/square.jpg,,Rhytidiadelphus loreus,Lanky Moss,124422,49.0468888889,-123.6132972222,,
6910051,2017-06-24T18:19:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820423/square.jpg,,Toxicoscordion venenosum,Meadow Deathcamas,59087,49.0579444444,-123.6240305556,,
6910054,2017-06-24T06:55:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820424/square.jpg,,Nemophila parviflora,small-flowered nemophila,57353,49.0639194444,-123.631875,,
6910055,2017-06-24T11:00:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820425/square.jpg,,Leucolepis acanthoneura,Menzies' Tree Moss,120870,49.0610277778,-123.6335305556,,
6910058,2017-06-24T10:27:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820428/square.jpg,,Ribes lobbii,gummy gooseberry,78861,49.0634222222,-123.6311111111,,
6910060,2017-06-24T05:39:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820431/square.jpg,,Galium aparine,catchweed bedstraw,53059,49.0580666667,-123.6243583333,,
6910061,2017-06-24T17:04:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820432/square.jpg,,Vaccinium ovatum,Evergreen Huckleberry,48349,49.0455388889,-123.6137,,
6910062,2017-06-24T05:49:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820433/square.jpg,,Leucolepis acanthoneura,Menzies' Tree Moss,120870,49.0586388889,-123.6262444444,,
6910063,2017-06-24T12:22:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820435/square.jpg,,Medicago lupulina,Black Medick,57056,49.042175,-123.6421972222,,
6910064,2017-06-24T17:16:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820437/square.jpg,,Plagiothecium undulatum,Waved Silk-moss,123586,49.0471916667,-123.6138388889,,
6910065,2017-06-24T12:14:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820438/square.jpg,,Adenocaulon bicolor,American trailplant,56854,49.0418472222,-123.6399472222,,
6910069,2017-06-24T11:52:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820441/square.jpg,,Holcus lanatus,Yorkshire fog,52793,49.0410583333,-123.6301944444,,
6910071,2017-06-24T13:29:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820442/square.jpg,,Homalothecium fulgescens,tree mat homalothecium moss,123819,49.0425694444,-123.6419916667,,
6910074,2017-06-24T07:16:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820447/square.jpg,,Osmorhiza berteroi,mountain sweet cicely,53166,49.0580888889,-123.625625,,
6910077,2017-06-24T06:17:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820448/square.jpg,,Adenocaulon bicolor,American trailplant,56854,49.0611722222,-123.6271666667,,
6910081,2017-06-24T17:36:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820450/square.jpg,,Porcellio scaber,Common Rough Woodlouse,122238,49.0481138889,-123.6141972222,,
6910083,2017-06-24T10:58:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820453/square.jpg,,Hylocomiadelphus triquetrus,rough goose neck moss,1138381,49.0607194444,-123.6331944444,,
6910089,2017-06-24T06:21:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820455/square.jpg,,Digitalis purpurea,purple foxglove,53983,49.0619722222,-123.6280972222,,
6910092,2017-06-24T11:11:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820457/square.jpg,,Geranium molle,Dove's-foot crane's-bill,53076,49.0587166667,-123.6337972222,,
6910094,2017-06-24T17:32:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820461/square.jpg,,Collinsia parviflora,small-flowered blue-eyed mary,59013,49.04835,-123.6139611111,,
6910095,2017-06-24T12:15:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820463/square.jpg,,Berberis nervosa,Cascade Oregon-grape,75756,49.0409,-123.6381916667,,
6910097,2017-06-24T13:18:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820465/square.jpg,,Dicranoweisia cirrata,Common Pincushion,67949,49.0415416667,-123.6435388889,,
6910099,2017-06-24T13:08:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820469/square.jpg,,Juniperus maritima,Seaside Juniper,164313,49.0412527778,-123.6435555556,,
6910100,2017-06-24T12:04:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820471/square.jpg,,Scirpus microcarpus,Panicled Bulrush,59068,49.0409,-123.6358944444,,
6910102,2017-06-24T11:15:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820473/square.jpg,,Anthoxanthum odoratum,sweet vernal grass,75475,49.0581277778,-123.6334444444,,
6910103,2017-06-24T17:54:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820474/square.jpg,,Brodiaea coronaria,crown brodiaea,57126,49.0500916667,-123.6168055556,,
6910107,2017-06-24T11:24:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820479/square.jpg,,Peltigera membranacea,membranous pelt lichen,117858,49.0552416667,-123.6331638889,,
6910109,2017-06-24T17:42:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820481/square.jpg,,Chimaphila umbellata,pipsissewa,62236,49.0483805556,-123.6151722222,,
6910110,2017-06-24T05:41:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820484/square.jpg,,Jacobaea vulgaris,ragwort,62498,49.0582472222,-123.6251972222,,
6910113,2017-06-24T17:13:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820486/square.jpg,,Hylocomiadelphus triquetrus,rough goose neck moss,1138381,49.0470194444,-123.6135555556,,
6910114,2017-06-24T12:15:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820488/square.jpg,,Mycelis muralis,Wall Lettuce,48543,49.0417583333,-123.6397083333,,
6910116,2017-06-24T14:16:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820490/square.jpg,,Bovista pila,Tumbling puffball,128580,49.0418972222,-123.6384583333,,
6910118,2017-06-24T05:39:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820491/square.jpg,,Plagiomnium insigne,Badge Moss,122705,49.0577694444,-123.6244888889,,
6910120,2017-06-24T17:33:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820493/square.jpg,,Selaginella wallacei,Wallace's spikemoss,63875,49.0482555556,-123.613875,,
6910122,2017-06-24T13:24:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820496/square.jpg,,Medicago lupulina,Black Medick,57056,49.0425305556,-123.6423555556,,
6910123,2017-06-24T11:16:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820500/square.jpg,,Aira caryophyllea,Silver Hairgrass,52694,49.0580583333,-123.6333833333,,
6910124,2017-06-24T11:47:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820503/square.jpg,,Cirsium vulgare,Bull Thistle,52989,49.0435527778,-123.62925,,
6910127,2017-06-24T12:05:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820508/square.jpg,,Geranium dissectum,Cut-leaved crane's-bill,53075,49.040975,-123.6360333333,,
6910131,2017-06-24T11:18:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820511/square.jpg,,Polytrichum juniperinum,juniper haircap moss,68286,49.0574583333,-123.6335527778,,
6910133,2017-06-24T06:56:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820513/square.jpg,,Cynosurus cristatus,crested dogtail grass,76581,49.0636138889,-123.6317888889,,
6910138,2017-06-24T10:59:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820519/square.jpg,,Neckera menziesii,Menzies' metaneckera moss,1149640,49.0609083333,-123.6334611111,,
6910139,2017-06-24T17:15:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820520/square.jpg,,Lonicera hispidula,Pink Honeysuckle,53416,49.0471527778,-123.6134722222,,
6910140,2017-06-24T17:34:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820522/square.jpg,,Madia gracilis,grassy tarweed,53135,49.0482833333,-123.6141055556,,
6910142,2017-06-24T05:54:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820523/square.jpg,,Urtica dioica,great stinging nettle,51884,49.0592833333,-123.6263277778,,
6910143,2017-06-24T12:00:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820524/square.jpg,,Cirsium brevistylum,Short-styled Thistle,52993,49.0406444444,-123.6327277778,,
6910150,2017-06-24T14:13:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820532/square.jpg,,Trifolium dubium,Lesser hop trefoil,53313,49.0411805556,-123.63665,,
6910152,2017-06-24T13:26:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820533/square.jpg,,Trifolium repens,white clover,55745,49.042325,-123.6426,,
6910154,2017-06-24T06:26:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820537/square.jpg,,Cirsium vulgare,Bull Thistle,52989,49.0628361111,-123.6291888889,,
6910156,2017-06-24T07:16:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820538/square.jpg,,Polystichum munitum,western sword fern,47751,49.0578583333,-123.6255111111,,
6910157,2017-06-24T18:04:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820540/square.jpg,61,Struthiopteris spicant,deer fern,774894,49.0546046127,-123.6204385757,,
6910159,2017-06-24T06:03:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820541/square.jpg,,Berberis nervosa,Cascade Oregon-grape,75756,49.0603111111,-123.6265638889,,
6910160,2017-06-24T11:49:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820543/square.jpg,,Sagina procumbens,Procumbent Pearlwort,55667,49.0429916667,-123.6291583333,,
6910162,2017-06-24T17:31:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820546/square.jpg,,Arbutus menziesii,Pacific madrone,51046,49.0483666667,-123.6139222222,,
6910164,2017-06-24T17:07:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820548/square.jpg,,Cladonia portentosa,Reindeer Lichen,119666,49.0455555556,-123.6135111111,,
6910167,2017-06-24T14:06:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820551/square.jpg,,Sagina procumbens,Procumbent Pearlwort,55667,49.0408166667,-123.6336055556,,
6910171,2017-06-24T06:17:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820553/square.jpg,,Berberis nervosa,Cascade Oregon-grape,75756,49.0592694444,-123.6214138889,,
6910173,2017-06-24T06:25:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820556/square.jpg,,Abies grandis,grand fir,63690,49.0621333333,-123.6289,,
6910175,2017-06-24T11:59:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820558/square.jpg,,Holcus lanatus,Yorkshire fog,52793,49.0406611111,-123.6330722222,,
6910177,2017-06-24T11:18:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820559/square.jpg,,Hypochaeris radicata,Common Cat's-ear,53104,49.0575527778,-123.6334138889,,
6910180,2017-06-24T17:32:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820563/square.jpg,,Plectritis congesta,shortspur seablush,57786,49.0483472222,-123.6139972222,,
6910181,2017-06-24T13:28:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820565/square.jpg,,Prunella vulgaris,common selfheal,52764,49.0423611111,-123.6424777778,,
6910183,2017-06-24T17:21:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820567/square.jpg,,Cladonia rangiferina,gray reindeer lichen,119778,49.0473027778,-123.6137083333,,
6910189,2017-06-24T07:05:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820569/square.jpg,,Dactylis glomerata,orchard grass,52720,49.0620194444,-123.6290972222,,
6910190,2017-06-24T13:32:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820573/square.jpg,,Pseudisothecium stoloniferum,Cat's Tail Moss,1262643,49.0421861111,-123.6417527778,,
6910193,2017-06-24T13:24:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820576/square.jpg,,Medicago lupulina,Black Medick,57056,49.0425861111,-123.6424027778,,
6910195,2017-06-24T05:39:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820578/square.jpg,,Plagiomnium insigne,Badge Moss,122705,49.0577694444,-123.6244888889,,
6910196,2017-06-24T17:54:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820579/square.jpg,,Eriophyllum lanatum,common woolly sunflower,77049,49.0501972222,-123.6166694444,,
6910200,2017-06-24T11:13:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820582/square.jpg,,Gamochaeta ustulata,featherweed,77224,49.0583611111,-123.6335666667,,
6910201,2017-06-24T11:32:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8820586/square.jpg,,Claytonia sibirica,Candy Flower,55767,49.0489777778,-123.6325388889,,
6910343,2017-06-25T16:42:00-07:00,2017-06-25,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8821450/square.jpg,,Clinopodium douglasii,yerba buena,53203,49.0570138889,-123.61885,,
6910344,2017-06-25T17:11:00-07:00,2017-06-25,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8821454/square.jpg,,Holodiscus discolor,Ocean spray,53414,49.0574833333,-123.6192694444,,
6910345,2017-06-25T17:10:00-07:00,2017-06-25,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8821455/square.jpg,,Sedum spathulifolium,Broad-leaved Stonecrop,58886,49.0573972222,-123.6192333333,,
6910351,2017-06-25T13:11:00-07:00,2017-06-25,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8821459/square.jpg,,Dianthus armeria,Deptford pink,64541,49.0727166667,-123.64885,,
6910355,2017-06-25T16:26:00-07:00,2017-06-25,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8821463/square.jpg,,Quercus garryana,Oregon oak,68632,49.057675,-123.6191027778,,
6937204,2017-06-24T17:22:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8864179/square.jpg,,Rumex acetosella,Sheep's sorrel,53195,49.0472305556,-123.6135555556,,
6937205,2017-06-24T17:09:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8864181/square.jpg,,Corallorhiza maculata,spotted coralroot,49475,49.0462527778,-123.6132888889,,
6937206,2017-06-24T05:53:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8864182/square.jpg,,Carex obnupta,slough sedge,61000,49.0592805556,-123.6262972222,,
6937207,2017-06-24T06:24:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8864183/square.jpg,,Hylocomiadelphus triquetrus,rough goose neck moss,1138381,49.0619722222,-123.6287916667,,
6937208,2017-06-24T06:46:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8864184/square.jpg,,Kindbergia oregana,Oregon Beaked Moss,120909,49.0629916667,-123.6308361111,,
6937209,2017-06-24T06:51:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8864185/square.jpg,,Polytrichum juniperinum,juniper haircap moss,68286,49.0633722222,-123.6312777778,,
6937211,2017-06-24T06:50:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8864188/square.jpg,,Polytrichum juniperinum,juniper haircap moss,68286,49.0633722222,-123.6312777778,,
6937212,2017-06-24T07:03:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8864189/square.jpg,,Plagiomnium insigne,Badge Moss,122705,49.0627555556,-123.6301722222,,
6937234,2017-06-24T07:17:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8864216/square.jpg,,Rhizomnium glabrescens,fan moss,85421,49.0581944444,-123.6246555556,,
6937235,2017-06-24T11:00:00-07:00,2017-06-24,johndreynolds,John D Reynolds,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/8864218/square.jpg,,Leucolepis acanthoneura,Menzies' Tree Moss,120870,49.06105,-123.6335361111,,
7874634,2017-09-05T23:15:00-07:00,2017-09-05,chlorophilia,Andrew Simon,research,false,https://inaturalist-open-data.s3.amazonaws.com/photos/10379225/square.jpg,122,Orcinus orca,Orca,41521,49.0435055964,-123.6052207944,,
7964578,2015-02-08T07:51:25-08:00,2015-02-08,jdcamp,,research,false,https://static.inaturalist.org/photos/10524570/square.jpg,50,Taricha granulosa,Rough-skinned Newt,27826,49.0318019311,-123.5998224029,,
