gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4867963650	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178701846	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.794502	-124.622143	13.0						2023-08-16T09:07:19	16	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178701846		arbeautyhunter	2023-08-16T16:08:30	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T16:43:48.007Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867936722	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178701657	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.794328	-124.622146	7.0						2023-08-16T09:06:31	16	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178701657		arbeautyhunter	2023-08-16T16:07:15	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T16:43:57.174Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867936721	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178414920	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.676747	-124.484137	6.0						2023-08-14T12:11:47	14	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178414920		arbeautyhunter	2023-08-14T19:13:39	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T17:10:26.984Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867923209	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178574262	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.767297	-124.585313	5.0						2023-08-15T12:04:46	15	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178574262		arbeautyhunter	2023-08-15T19:06:46	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T17:09:52.032Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867890626	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178700181	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.795894	-124.621714	36.0						2023-08-16T08:55:17	16	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178700181		arbeautyhunter	2023-08-16T15:55:54	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T17:10:46.264Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867865143	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178700081	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.795856	-124.621619	12.0						2023-08-16T08:54:04	16	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178700081		arbeautyhunter	2023-08-16T15:55:01	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T17:10:40.224Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867863531	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178572952	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.765331	-124.585168	11.0						2023-08-15T11:55:24	15	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178572952		arbeautyhunter	2023-08-15T18:57:15	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T16:44:41.829Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867863530	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178414441	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.675301	-124.484811	37.0						2023-08-14T12:10:13	14	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178414441		arbeautyhunter	2023-08-14T19:11:20	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T16:43:22.028Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867848234	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178420101	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.678571	-124.484009	6.0						2023-08-14T12:20:10	14	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178420101		arbeautyhunter	2023-08-14T19:48:38	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T17:10:14.463Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867760714	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178702119	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.794361	-124.62215	16.0						2023-08-16T09:09:27	16	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178702119		arbeautyhunter	2023-08-16T16:10:34	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T17:10:26.873Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867671363	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178415030	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.676949	-124.484086	13.0						2023-08-14T12:13:44	14	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178415030		arbeautyhunter	2023-08-14T19:14:22	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T17:10:13.611Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867615587	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178698987	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.795861	-124.620805	4.0						2023-08-16T08:46:21	16	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178698987		arbeautyhunter	2023-08-16T15:47:15	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T17:09:00.931Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867598264	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178415986	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.678209	-124.484055	14.0						2023-08-14T12:19:24	14	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178415986		arbeautyhunter	2023-08-14T19:20:08	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T17:10:38.768Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867559633	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/178586378	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arbutus	Arbutus menziesii		SPECIES	Arbutus menziesii Pursh	Arbutus menziesii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.714906	-124.514162	3.0						2023-08-15T13:27:48	15	8	2023	2882802	2882802	HUMAN_OBSERVATION	iNaturalist	Observations	178586378		arbeautyhunter	2023-08-15T20:29:11	CC_BY_NC_4_0	arbeautyhunter	arbeautyhunter			2024-07-09T17:10:21.296Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4854982747	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/212825776	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Petasites	Petasites frigidus	palmatus	VARIETY	Petasites frigidus var. palmatus (Aiton) Cronquist	Petasites frigidus palmatus		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.747372	-124.563912	4.0						2024-04-30T18:06:19	30	4	2024	6300538	3088323	HUMAN_OBSERVATION	iNaturalist	Observations	212825776		Brodie Springer	2024-05-03T16:11:48	CC_BY_NC_4_0	Ken A. Thompson	Ken A. Thompson			2024-07-09T17:14:25.061Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4854812510	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/213014822	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	Fragaria vesca		SPECIES	Fragaria vesca L.	Fragaria vesca		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.70588	-124.523547	5.0						2024-05-02T10:13:29	2	5	2024	3029817	3029817	HUMAN_OBSERVATION	iNaturalist	Observations	213014822		Mannfred Masahiro	2024-05-03T21:36:40	CC_BY_NC_4_0	Ken A. Thompson	Ken A. Thompson			2024-07-09T16:47:37.612Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4847226371	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/207113367	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Montiaceae	Claytonia	Claytonia exigua	exigua	SUBSPECIES	Claytonia exigua subsp. exigua	Claytonia exigua exigua		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.653434	-124.469632	23.0						2019-04-02T12:10	2	4	2019	7219452	3084730	HUMAN_OBSERVATION	iNaturalist	Observations	207113367		Terry Ludwar	2024-04-14T05:59:10	CC_BY_NC_4_0	Terry Ludwar	Terry Ludwar			2024-07-09T16:46:48.498Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4607180921	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/182569196	Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Juniperus	Juniperus scopulorum		SPECIES	Juniperus maritima R.P.Adams	Juniperus maritima		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.598192	-124.384003	4.0						2023-09-09T14:18:52	9	9	2023	2684807	2684773	HUMAN_OBSERVATION	iNaturalist	Observations	182569196		Harry Hill	2023-09-10T01:50:59	CC_BY_NC_4_0	Harry Hill	Harry Hill			2024-07-09T16:43:47.492Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4606593649	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/172107314	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium arvense		SPECIES	Cirsium arvense (L.) Scop.	Cirsium arvense		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.57549	-124.329155	8.0						2023-07-09T11:22:33	9	7	2023	3113414	3113414	HUMAN_OBSERVATION	iNaturalist	Observations	172107314		Jason Addy	2023-07-10T04:56:14	CC_BY_NC_4_0	Jason Addy	Jason Addy			2024-07-09T16:41:56.905Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4599939358	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/26152250	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Erigeron	Erigeron flagellaris		SPECIES	Erigeron flagellaris A.Gray	Erigeron flagellaris		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.721145	-124.609271	10.0						2017-06-13T19:13	13	6	2017	7666122	7666122	HUMAN_OBSERVATION	iNaturalist	Observations	26152250		Daniel Stewart	2019-06-01T02:16:49	CC_BY_NC_4_0	Daniel Stewart	Daniel Stewart			2024-07-09T16:17:49.408Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4596772250	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/176355488	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex obnupta		SPECIES	Carex obnupta L.H.Bailey	Carex obnupta		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.737707	-124.565981							2023-08-01T10:15:02	1	8	2023	2722793	2722793	HUMAN_OBSERVATION	iNaturalist	Observations	176355488		Kendall McLaughlin	2023-08-02T23:41:36	CC_BY_NC_4_0	Kendall McLaughlin	Kendall McLaughlin			2024-07-09T16:44:26.169Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535733519	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/201074285	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Buddleja	Buddleja davidii		SPECIES	Buddleja davidii Franch.	Buddleja davidii		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.766342	-124.584381	3.0						2024-03-02T17:19:19	2	3	2024	3173338	3173338	HUMAN_OBSERVATION	iNaturalist	Observations	201074285		Stewart Wechsler	2024-03-03T02:51:35	CC_BY_NC_4_0	srweinstein	srweinstein			2024-07-09T16:46:10.779Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535637243	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/200983525	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Petasites	Petasites japonicus		SPECIES	Petasites japonicus (Siebold & Zucc.) Maxim.	Petasites japonicus		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.759553	-124.557517	5.0						2024-03-01T15:00:08	1	3	2024	3088310	3088310	HUMAN_OBSERVATION	iNaturalist	Observations	200983525		srweinstein	2024-03-02T07:53:23	CC_BY_NC_4_0	srweinstein	srweinstein			2024-07-09T17:12:52.442Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4528183062	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/182482674	Plantae	Tracheophyta	Polypodiopsida	Equisetales	Equisetaceae	Equisetum	Equisetum telmateia		SPECIES	Equisetum telmateia Ehrh.	Equisetum telmateia		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.784245	-124.630355	3.0						2023-09-08T11:14:47	8	9	2023	2687943	2687943	HUMAN_OBSERVATION	iNaturalist	Observations	182482674		Harry Hill	2023-09-09T15:58:57	CC_BY_NC_4_0	Harry Hill	Harry Hill			2024-07-09T17:10:25.225Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
