gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1898267514,34fbcf59-d9bb-47e7-9672-99e13ea8c736,1c33c143-5ab6-49a3-b385-ccc06def31cd,Animalia,Annelida,Clitellata,Haplotaxida,Naididae,Limnodriloides,Limnodriloides victoriensis,,SPECIES,"Limnodriloides victoriensis Brinkhurst & Baker, 1979","Limnodriloides victoriensis Brinkhurst & Baker, 1979","Brinkhurst & Baker, 1979",CA,Wise Island: south tip of island,British Columbia,,,cc6110c7-f75c-47c8-8931-f7dd3f324777,48.9,-123.45,,,,,,,1979-07-05T00:00:00Z,5,7,1979,2308454,2308454,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,991-00719-004,,,,CC_BY_4_0,Royal BC Museum,Randy Baker,,,2018-12-22T06:45:27.493Z,,GEODETIC_DATUM_ASSUMED_WGS84
1898267968,34fbcf59-d9bb-47e7-9672-99e13ea8c736,1e2ef28f-bd7f-46d5-8438-3131e6d737ce,Animalia,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,Ampelisca lobata,,SPECIES,"Ampelisca lobata Holmes, 1908","Ampelisca lobata Holmes, 1908","Holmes, 1908",CA,,British Columbia,,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.011667,-123.588333,,,,,,,1961-06-22T00:00:00Z,22,6,1961,2219409,2219409,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,976-01146-017,,,,CC_BY_4_0,Royal BC Museum,,,,2018-12-22T06:45:27.151Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898268329,34fbcf59-d9bb-47e7-9672-99e13ea8c736,1f83bab9-3da9-410a-9f4b-a34aaa5a7580,,,,,,,,,KINGDOM,incertae sedis,,,CA,,British Columbia,,,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.016667,-123.583333,,,,,51.21,0.0,1961-06-22T00:00:00Z,22,6,1961,0,,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,979-03304,,,,CC_BY_4_0,Royal BC Museum,Ian McTaggart-Cowan,,,2018-12-22T06:45:27.856Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_NONE
1898268598,34fbcf59-d9bb-47e7-9672-99e13ea8c736,20cc3d3b-2689-4add-a33b-5430a5d3399e,Animalia,Annelida,Clitellata,Haplotaxida,Naididae,Limnodriloides,Limnodriloides victoriensis,,SPECIES,"Limnodriloides victoriensis Brinkhurst & Baker, 1979","Limnodriloides victoriensis Brinkhurst & Baker, 1979","Brinkhurst & Baker, 1979",CA,Wise Island: south tip of island,British Columbia,,,cc6110c7-f75c-47c8-8931-f7dd3f324777,48.9,-123.45,,,,,,,1979-07-05T00:00:00Z,5,7,1979,2308454,2308454,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,991-00719-003,,,,CC_BY_4_0,Royal BC Museum,Randy Baker,,,2018-12-22T06:45:27.598Z,,GEODETIC_DATUM_ASSUMED_WGS84
1898268896,34fbcf59-d9bb-47e7-9672-99e13ea8c736,21c4331b-b493-4b98-bafb-1a7e985b1300,Animalia,Annelida,Clitellata,Haplotaxida,Naididae,Limnodriloides,Limnodriloides victoriensis,,SPECIES,"Limnodriloides victoriensis Brinkhurst & Baker, 1979","Limnodriloides victoriensis Brinkhurst & Baker, 1979","Brinkhurst & Baker, 1979",CA,Wise Island: south tip of island,British Columbia,,,cc6110c7-f75c-47c8-8931-f7dd3f324777,48.9,-123.45,,,,,,,1979-07-05T00:00:00Z,5,7,1979,2308454,2308454,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,991-00719-005,,,,CC_BY_4_0,Royal BC Museum,Randy Baker,,,2018-12-22T06:45:27.493Z,,GEODETIC_DATUM_ASSUMED_WGS84
1898268969,34fbcf59-d9bb-47e7-9672-99e13ea8c736,21fbea67-8343-4f13-8ae4-270d7db4c592,Animalia,Porifera,Demospongiae,Poecilosclerida,Isodictyidae,Isodictya,Isodictya rigida,,SPECIES,"Neoesperiopsis rigida (Lambe, 1893)","Neoesperiopsis rigida (Lambe, 1893)","(Lambe, 1893)",CA,Galiano Island: north end of Island,British Columbia,,2,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.006667,-123.575,,,,,80.47,,1960-12-22T00:00:00Z,22,12,1960,4305591,2244359,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,981-00064-001,,William Austin,,CC_BY_4_0,Royal BC Museum,W. Clemens,,,2018-12-22T06:45:28.305Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898269203,34fbcf59-d9bb-47e7-9672-99e13ea8c736,230aab93-c281-4e07-8f6b-db4095af3e66,Animalia,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Fabia,Fabia subquadrata,,SPECIES,"Fabia subquadrata Dana, 1851","Fabia subquadrata Dana, 1851","Dana, 1851",CA,Galiano Island; Montague Harbour: entrance to harbour,British Columbia,,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,48.883333,-123.4,,,,,21.035,0.9149999999999991,1934-09-06T00:00:00Z,6,9,1934,5178721,5178721,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,985-00143-001,,Josephine Hart,,CC_BY_4_0,Royal BC Museum,Josephine Hart,,,2018-12-22T06:45:28.467Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898270219,34fbcf59-d9bb-47e7-9672-99e13ea8c736,275703fc-0c71-4f6d-b031-6e0fb2fb4392,Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalopsis,,,GENUS,"Pandalopsis Bate, 1888","Pandalopsis Bate, 1888","Bate, 1888",CA,,British Columbia,,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,48.858333,-123.326667,,,,,17.5,0.8000000000000007,1995-11-24T00:00:00Z,24,11,1995,2222441,,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,997-00574-001,,,,CC_BY_4_0,Royal BC Museum,Gregory Jensen,,,2018-12-22T06:45:28.672Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898270445,34fbcf59-d9bb-47e7-9672-99e13ea8c736,28018f98-3294-4353-8f84-d8645a97155a,,,,,,,,,KINGDOM,incertae sedis,,,CA,,British Columbia,,,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.016667,-123.583333,,,,,51.21,0.0,1961-06-22T00:00:00Z,22,6,1961,0,,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,979-03309,,,,CC_BY_4_0,Royal BC Museum,Ian McTaggart-Cowan,,,2018-12-22T06:45:28.545Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_NONE
1898270561,34fbcf59-d9bb-47e7-9672-99e13ea8c736,28ea5c4a-d48c-4674-a244-e2707664fc6b,Animalia,Echinodermata,Echinoidea,Clypeasteroida,Dendrasteridae,Dendraster,Dendraster excentricus,,SPECIES,"Dendraster excentricus (Eschscholtz, 1831)","Dendraster excentricus (Eschscholtz, 1831)","(Eschscholtz, 1831)",CA,,British Columbia,,2,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.011667,-123.588333,,,,,,,1964-12-07T00:00:00Z,7,12,1964,2279084,2279084,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,976-01146-014,,Philip Lambert,,CC_BY_4_0,Royal BC Museum,,,,2018-12-22T06:45:28.406Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898270600,34fbcf59-d9bb-47e7-9672-99e13ea8c736,28b75319-a789-4ec0-8d67-d38b7e422f50,,,,,,,,,KINGDOM,incertae sedis,,,CA,,British Columbia,,,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.016667,-123.583333,,,,,51.21,0.0,1961-06-22T00:00:00Z,22,6,1961,0,,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,979-03303,,,,CC_BY_4_0,Royal BC Museum,Ian McTaggart-Cowan,,,2018-12-22T06:45:29.162Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_NONE
1898270739,34fbcf59-d9bb-47e7-9672-99e13ea8c736,29392e13-0c6b-4ea0-9c3d-bec39ae428a3,Animalia,Mollusca,Bivalvia,Nuculanida,Yoldiidae,Megayoldia,Megayoldia thraciaeformis,,SPECIES,"Yoldia thraciaeformis (Storer, 1838)","Yoldia thraciaeformis (Storer, 1838)","(Storer, 1838)",CA,Stuart Channel: near Saltspring Island,British Columbia,,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,48.866667,-123.391667,,,,,201.0,0.0,1942-06-01T00:00:00Z,1,6,1942,2285510,2285509,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,991-00500-001,,,,CC_BY_4_0,Royal BC Museum,Dan Quayle,,,2018-12-22T06:45:28.435Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898271261,34fbcf59-d9bb-47e7-9672-99e13ea8c736,2b477dc2-12d6-4d13-aedc-fa0e7911a967,Animalia,Annelida,Polychaeta,Phyllodocida,Glyceridae,,,,FAMILY,Glyceridae,"Glyceridae Grube, 1850","Grube, 1850",CA,,British Columbia,,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.011667,-123.588333,,,,,,,,,,,3580,,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,976-01146-001,,,,CC_BY_4_0,Royal BC Museum,,,,2018-12-22T06:45:28.622Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898271380,34fbcf59-d9bb-47e7-9672-99e13ea8c736,2bc5c7df-7f09-47ab-8029-6cea9e44ca07,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella lamellosa,,SPECIES,"Nucella lamellosa (Gmelin, 1791)","Nucella lamellosa (Gmelin, 1791)","(Gmelin, 1791)",CA,,British Columbia,,4,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.016667,-123.583333,,,,,51.21,0.0,1961-06-22T00:00:00Z,22,6,1961,5193451,5193451,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,979-03331,,,,CC_BY_4_0,Royal BC Museum,Ian McTaggart-Cowan,,,2018-12-22T06:45:28.774Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898272194,34fbcf59-d9bb-47e7-9672-99e13ea8c736,2f2372aa-ea38-445a-83fa-d924cbb8365b,Animalia,Arthropoda,,,,,,,PHYLUM,Arthropoda,Arthropoda,,CA,,British Columbia,,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.011667,-123.588333,,,,,,,1961-06-22T00:00:00Z,22,6,1961,54,,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,976-01146-021,,,,CC_BY_4_0,Royal BC Museum,,,,2018-12-22T06:45:28.989Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898273056,34fbcf59-d9bb-47e7-9672-99e13ea8c736,32cd3b1c-7565-4676-97f9-3ddbceee07ba,Animalia,Cnidaria,Anthozoa,Actiniaria,Metridiidae,Metridium,,,GENUS,"Metridium Blainville, 1824","Metridium Blainville, 1824","Blainville, 1824",CA,,British Columbia,,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.011667,-123.588333,,,,,,,,,,,2255724,,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,976-01146-016,,Daphne Fautin,,CC_BY_4_0,Royal BC Museum,,,,2018-12-22T06:45:29.179Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898273217,34fbcf59-d9bb-47e7-9672-99e13ea8c736,3395ecbd-ad8d-433b-9f18-00652f4d57bb,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Keenaea,Keenaea centifilosa,,SPECIES,"Nemocardium centifilosum (Carpenter, 1864)","Nemocardium centifilosum (Carpenter, 1864)","(Carpenter, 1864)",CA,,British Columbia,,4,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.016667,-123.583333,,,,,18.0,0.0,1958-09-05T00:00:00Z,5,9,1958,2286515,7997481,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,979-00327,,,,CC_BY_4_0,Royal BC Museum,Ian McTaggart-Cowan,,,2018-12-22T06:45:29.369Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898274088,34fbcf59-d9bb-47e7-9672-99e13ea8c736,36f2aa12-3944-4e2b-9c82-0e5566505c6e,,,,,,,,,KINGDOM,incertae sedis,,,CA,,British Columbia,,,cc6110c7-f75c-47c8-8931-f7dd3f324777,48.933333,-123.5,,,,,,,1948-06-05T00:00:00Z,5,6,1948,0,,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,976-01171-006,,,,CC_BY_4_0,Royal BC Museum,,,,2018-12-22T06:45:29.466Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_NONE
1898274458,34fbcf59-d9bb-47e7-9672-99e13ea8c736,3884d5b9-2612-4f30-ba1f-f87ee804812b,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,Euspira pallida,,SPECIES,"Euspira pallida (Broderip & G.B.Sowerby I, 1829)","Euspira pallida (Broderip & G.B.Sowerby I, 1829)","(Broderip & G.B.Sowerby I,",CA,Porlier Pass: station 630,British Columbia,,6,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.016667,-123.583333,,,,,51.21,,1961-06-22T00:00:00Z,22,6,1961,5192501,5192501,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,979-03310-001,,Melissa Frey,,CC_BY_4_0,Royal BC Museum,Ian McTaggart-Cowan,,,2018-12-22T06:45:30.006Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898274481,34fbcf59-d9bb-47e7-9672-99e13ea8c736,3887e43a-ee7e-4f89-bdb2-de32e3e02a1b,Animalia,Mollusca,Gastropoda,Cephalaspidea,Aglajidae,Melanochlamys,Melanochlamys diomedea,,SPECIES,"Aglaja diomedea (Bergh, 1894)","Aglaja diomedea (Bergh, 1894)","(Bergh, 1894)",CA,Galiano Island; Montague Harbour: north west side of Grey Peninsula,British Columbia,,,cc6110c7-f75c-47c8-8931-f7dd3f324777,48.901667,-123.408333,,,,,12.19,,1975-06-17T00:00:00Z,17,6,1975,5190011,5190012,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,975-00224-004,,,,CC_BY_4_0,Royal BC Museum,Philip Lambert,,,2018-12-22T06:45:29.858Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898274711,34fbcf59-d9bb-47e7-9672-99e13ea8c736,39247477-d391-4945-b181-4db855edee1d,Animalia,Mollusca,Polyplacophora,Chitonida,Tonicellidae,Tonicella,Tonicella insignis,,SPECIES,"Tonicella insignis (Reeve, 1847)","Tonicella insignis Reeve, 1847","Reeve, 1847",CA,Galiano Island; Montague Harbour; Charles Island: west side of Charles Island; near Montague Harbour,British Columbia,,2,cc6110c7-f75c-47c8-8931-f7dd3f324777,48.9,-123.433333,,,,,15.24,,1973-06-14T00:00:00Z,14,6,1973,2306815,2306815,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,973-00137-004,,,,CC_BY_4_0,Royal BC Museum,Philip Lambert,,,2018-12-22T06:45:30.051Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898275200,34fbcf59-d9bb-47e7-9672-99e13ea8c736,3b2e36fc-1709-439a-a227-6b8af7a5f2ee,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,Macoma calcarea,,SPECIES,"Macoma calcarea (Gmelin, 1791)","Macoma calcarea (Gmelin, 1791)","(Gmelin, 1791)",CA,,British Columbia,,,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.011667,-123.588333,,,,,,,1961-06-22T00:00:00Z,22,6,1961,2287021,2287021,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,976-01146-008,,,,CC_BY_4_0,Royal BC Museum,,,,2018-12-22T06:45:29.758Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898275723,34fbcf59-d9bb-47e7-9672-99e13ea8c736,3d6ad629-1264-4c1d-8f68-6b4cffff3776,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Humilaria,Humilaria kennerleyi,,SPECIES,"Humilaria kennerleyi (Reeve, 1863)","Humilaria kennerleyi (Reeve, 1863)","(Reeve, 1863)",CA,Porlier Pass: off south west corner of Valdes Island,British Columbia,,7,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.016667,-123.583333,,,,,9.0,0.0,1958-09-05T00:00:00Z,5,9,1958,2287707,2287707,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,979-00318-002,,,,CC_BY_4_0,Royal BC Museum,Ian McTaggart-Cowan,,,2018-12-22T06:45:29.878Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898275903,34fbcf59-d9bb-47e7-9672-99e13ea8c736,3e30c992-5c79-4b6f-957a-900715d6f74c,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Patinopecten,Patinopecten caurinus,,SPECIES,"Patinopecten caurinus (Gould, 1850)","Patinopecten caurinus (Gould, 1850)","(Gould, 1850)",CA,,British Columbia,,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.016667,-123.583333,,,,,109.73,0.0,1967-04-01T00:00:00Z,1,4,1967,2285972,2285972,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,989-00585-001,,,,CC_BY_4_0,Royal BC Museum,Neil Bourne,,,2018-12-22T06:45:30.176Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898276162,34fbcf59-d9bb-47e7-9672-99e13ea8c736,3f0f9818-9f12-42db-b075-7efafd3b285d,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Berryteuthis,Berryteuthis magister,,SPECIES,"Berryteuthis magister (Berry, 1913)","Berryteuthis magister (Berry, 1913)","(Berry, 1913)",CA,,British Columbia,,1,cc6110c7-f75c-47c8-8931-f7dd3f324777,49.016667,-123.583333,,,,,121.0,0.0,1965-01-29T00:00:00Z,29,1,1965,2290057,2290057,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,987-00051-001,,,,CC_BY_4_0,Royal BC Museum,W. Barraclough,,,2018-12-22T06:45:30.293Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898276299,34fbcf59-d9bb-47e7-9672-99e13ea8c736,3f9b7af5-7d04-4938-9fe7-cd1e251ef101,,,,,,,,,KINGDOM,incertae sedis,,,CA,Galiano Island: north of Montague Harbour,British Columbia,,5,cc6110c7-f75c-47c8-8931-f7dd3f324777,48.9,-123.416667,,,,,,,1973-04-20T00:00:00Z,20,4,1973,0,,PRESERVED_SPECIMEN,RBCM,Invertebrate Zoology,988-00095-001,,,,CC_BY_4_0,Royal BC Museum,Ian McTaggart-Cowan,,,2018-12-22T06:45:30.442Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_NONE
