iNaturalist taxon name,iNaturalist taxon ID,Taxon name,ambiguousNameMatch,nameStatus,Author,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,observationId,Latitude,Longitude,Collection,Catalogue Number,Date observed,Place name,Recorded by
Bolinopsis infundibulum,492705,Bolinopsis infundibulum,0,accepted,"(O.F. Müller, 1776)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,infundibulum,imerss.org:PMLS:11617,,,PMLS,,2009-07-04,Alcala Point,Andy Lamb
Bolinopsis infundibulum,492705,Bolinopsis infundibulum,0,accepted,"(O.F. Müller, 1776)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,infundibulum,imerss.org:PMLS:12959,,,PMLS,,2010-05-30,Spanish Hills wall,Andy Lamb
Bolinopsis infundibulum,492705,Bolinopsis infundibulum,0,accepted,"(O.F. Müller, 1776)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,infundibulum,imerss.org:PMLS:13059,,,PMLS,,2010-05-30,Dionisio Reef,Andy Lamb
Bolinopsis infundibulum,492705,Bolinopsis infundibulum,0,accepted,"(O.F. Müller, 1776)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,infundibulum,imerss.org:PMLS:14374,,,PMLS,,2011-05-14,Race Point,Andy Lamb
Bolinopsis infundibulum,492705,Bolinopsis infundibulum,0,accepted,"(O.F. Müller, 1776)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,infundibulum,imerss.org:PMLS:15926,,,PMLS,,2013-05-17,Madrona Lodge,Andy Lamb
Bolinopsis infundibulum,492705,Bolinopsis infundibulum,0,accepted,"(O.F. Müller, 1776)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,infundibulum,imerss.org:PMLS:16228,,,PMLS,,2013-10-20,"Retreat Cove South, island",Andy Lamb
Bolinopsis infundibulum,492705,Bolinopsis infundibulum,0,accepted,"(O.F. Müller, 1776)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,infundibulum,imerss.org:PMLS:18510,,,PMLS,,2019-05-04,Retreat Cove,Stefania Gorgopa
Bolinopsis infundibulum,492705,Bolinopsis infundibulum,0,accepted,"(O.F. Müller, 1776)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,infundibulum,imerss.org:PMLS:18569,,,PMLS,,2019-05-04,Walker Rock,Stefania Gorgopa
Bolinopsis microptera,1419827,Bolinopsis microptera,0,accepted,"(A. Agassiz, 1865)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,microptera,iNat:2976644,,,,,2013-10-13,,
Bolinopsis microptera,1419827,Bolinopsis microptera,0,accepted,"(A. Agassiz, 1865)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,microptera,iNat:30012073,,,,,2019-05-04,,
Bolinopsis microptera,1419827,Bolinopsis microptera,0,accepted,"(A. Agassiz, 1865)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,microptera,iNat:73718027,,,,,2021-04-11,,
Bolinopsis microptera,1419827,Bolinopsis microptera,0,accepted,"(A. Agassiz, 1865)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,microptera,iNat:74472285,,,,,2021-04-18,,
Bolinopsis microptera,1419827,Bolinopsis microptera,0,accepted,"(A. Agassiz, 1865)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,microptera,iNat:100653654,,,,,2021-11-06,,
Bolinopsis microptera,1419827,Bolinopsis microptera,0,accepted,"(A. Agassiz, 1865)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,microptera,iNat:116471946,,,,,2008-05-22,,
Bolinopsis microptera,1419827,Bolinopsis microptera,0,accepted,"(A. Agassiz, 1865)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,microptera,iNat:116493737,,,,,2008-05-24,,
Bolinopsis microptera,1419827,Bolinopsis microptera,0,accepted,"(A. Agassiz, 1865)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,microptera,iNat:156173578,,,,,2023-04-22,,
Bolinopsis microptera,1419827,Bolinopsis microptera,0,accepted,"(A. Agassiz, 1865)",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,microptera,iNat:168028293,,,,,2023-06-17,,
Euplokamis dunlapae,873875,Euplokamis dunlapae,0,accepted,"Mills, 1987",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Euplokamididae,,,Euplokamis,dunlapae,imerss.org:PMLS:1575,,,PMLS,,1995-02-25,Spanish Hills Store,Charlie Gibbs
Euplokamis dunlapae,873875,Euplokamis dunlapae,0,accepted,"Mills, 1987",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Euplokamididae,,,Euplokamis,dunlapae,iNat:69845920,,,,,2021-02-19,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:240,,,PMLS,,1981-05-31,Collinson Reef,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:294,,,PMLS,,1985-07-29,Virago Point,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:1574,,,PMLS,,1995-02-25,Spanish Hills Store,Charlie Gibbs
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:2290,,,PMLS,,1996-05-29,Spanish Hills Store,Charlie Gibbs
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:2790,,,PMLS,,1999-05-04,Collinson Point,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:3673,,,PMLS,,2006-09-28,Spanish Hills Store,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:4731,,,PMLS,,2007-09-29,Race Point,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:6985,,,PMLS,,2008-05-30,Spanish Hills Store,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:8021,,,PMLS,,2008-10-05,Spanish Hills Store,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:8222,,,PMLS,,2008-10-06,Dionisio Reef,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:8302,,,PMLS,,2008-10-06,Race Point,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:8669,,,PMLS,,2008-10-10,Spanish Hills Store,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:10568,,,PMLS,,2009-04-04,Outer Dionisio Reef,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:10830,,,PMLS,,2009-04-11,Alcala Point,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:10995,,,PMLS,,2009-04-13,Alcala Point Reefs,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:11114,,,PMLS,,2009-05-16,Dionisio Reef,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:11291,,,PMLS,,2009-05-30,Spanish Hills Store,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:13291,,,PMLS,,2010-07-17,Race Point,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:13484,,,PMLS,,2010-08-14,Spanish Hills Store,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:14276,,,PMLS,,2011-04-23,Dionisio Reef,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:15052,,,PMLS,,2012-03-06,Spanish Hills wall,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:15925,,,PMLS,,2013-05-17,Madrona Lodge,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:17914,,,PMLS,,2017-06-14,Spanish Hills wall,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:17974,,,PMLS,,2017-06-30,Spanish Hills Store,Andy Lamb
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:18509,,,PMLS,,2019-05-04,Retreat Cove,Stefania Gorgopa
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,imerss.org:PMLS:18568,,,PMLS,,2019-05-04,Walker Rock,Stefania Gorgopa
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:4028653,,,,,2011-05-17,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:73718012,,,,,2021-04-11,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:73718023,,,,,2021-04-11,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:74472244,,,,,2021-04-18,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:74472270,,,,,2021-04-18,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:74605862,,,,,2021-04-19,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:92326440,,,,,2021-05-07,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:156845343,,,,,2023-04-26,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:156845345,,,,,2023-04-26,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:157996331,,,,,2023-04-29,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:160359775,,,,,2023-05-06,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:165761524,,,,,2023-06-04,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:165764689,,,,,2023-06-04,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:165764709,,,,,2023-06-04,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:165764712,,,,,2023-06-04,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:165764715,,,,,2023-06-04,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:167489209,,,,,2023-06-14,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:169897184,,,,,2023-06-27,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,iNat:169897185,,,,,2023-06-27,,
