"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","subphylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","cell_id"
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:15029","Andy Lamb",NA,"","2011-11-25",2011,11,25,"HumanObservation","Baines Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,73,NA,"present","","",1,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",375
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:16471","Andy Lamb",NA,"","2013-10-23",2013,10,23,"HumanObservation","Retreat Cove South, island",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,67,NA,"present","","",1,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",206
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:16652","Andy Lamb",NA,"","2014-01-03",2014,1,3,"HumanObservation","Baines Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,65,NA,"present","","",1,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",375
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:17085","Andy Lamb",NA,"","2016-02-18",2016,2,18,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,69,NA,"present","","",4,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",376
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:16407423","Karen Steve Smith",NA,"","2016-05-11",2016,5,11,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",166,"Andrew Simon","corrected","interpretation of locality, and/or inference based on local knowledge and species ecology","coordinates obscured; Karen Steve Smith provided me with the correct coordinates",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",332
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:4833811","Lauren Magner",NA,"","2016-12-22",2016,12,22,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",87,"","","","",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",376
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:4833849","Lauren Magner",NA,"","2016-12-22",2016,12,22,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",21,"","","","",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",376
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:4833935","Andrew Simon",NA,"","2016-12-22",2016,12,22,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",376
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:88354474","FreckLes",NA,"","2018-04-02",2018,4,2,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",998,"","","","",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",20
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:19202316","Adam Jermakow",NA,"","2018-12-18",2018,12,18,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",176,"","","","",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",229
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:21442987","Andrew Simon",NA,"","2019-03-20",2019,3,20,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",90,"","","","",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",NA
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:24703244","Jason Headley",NA,"","2019-05-05",2019,5,5,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",19
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:36169878","",NA,"","2019-11-10",2019,11,10,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"Andrew Simon","corrected","interpretation of locality, and/or inference based on local knowledge and species ecology","record appears mostly accurate; shunted to nearby offshore waters; coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",21
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:36694444","Cameron Eckert",NA,"","2019-12-15",2019,12,15,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",257,"","","","",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",42
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:68992599","Gabe Schp",NA,"","2021-01-30",2021,1,30,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",376
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:107324230","Caitlin Robinson",NA,"","2021-12-30",2021,12,30,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",377
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:110922019","Ellyne Geurts",NA,"","2022-02-19",2022,2,19,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",377
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:110923200","Ellyne Geurts",NA,"","2022-02-19",2022,2,19,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",377
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:110923214","Ellyne Geurts",NA,"","2022-02-19",2022,2,19,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",376
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:110926380","Ellyne Geurts",NA,"","2022-02-20",2022,2,20,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",19
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:123719795","Liam Ragan",NA,"","2022-03-27",2022,3,27,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",31,"","","","",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",129
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:111994768","Jackson W.F. Chu",NA,"","2022-04-18",2022,4,18,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",20
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:111994771","Jackson W.F. Chu",NA,"","2022-04-18",2022,4,18,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"","","","coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",20
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:137665860","Paul Grieve",NA,"","2022-10-04",2022,10,4,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",376
"Eumetopias jubatus","(Schreber, 1776)",41755,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Pinnipedia",NA,"","Otariidae","Eumetopias",NA,"jubatus","","species","iNaturalist","","","","imerss.org:iNat:140678364","Helena",NA,"","2022-10-30",2022,10,30,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",158,"","","","",NA,NA,NA,"present","","",NA,"","native","S3B,S4N (2013)","1-SC (2005)",NA,"","","Eumetopias jubatus","","",41
"Lagenorhynchus obliquidens","Gill, 1865",41510,"Animalia","Chordata","Vertebrata","Mammalia","Artiodactyla","Whippomorpha",NA,"","Delphinidae","Lagenorhynchus",NA,"obliquidens","","species","BCCSN","","85702","British Columbia Cetacean Sightings Network Observations","imerss.org:BCCSN:85702","",NA,"","2013-10-30",2013,10,30,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",5000,"","","","",NA,NA,NA,"present","","",12,"","native","S4S5 (2006)","",NA,"","Confidence: probable","Lagenorhynchus obliquidens","","",NA
"Lagenorhynchus obliquidens","Gill, 1865",41510,"Animalia","Chordata","Vertebrata","Mammalia","Artiodactyla","Whippomorpha",NA,"","Delphinidae","Lagenorhynchus",NA,"obliquidens","","species","BCCSN","","96090","British Columbia Cetacean Sightings Network Observations","imerss.org:BCCSN:96090","",NA,"","2015-02-07",2015,2,7,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,NA,NA,"present","","",15,"","native","S4S5 (2006)","",NA,"","Confidence: certain","Lagenorhynchus obliquidens","","",21
"Lontra canadensis","(Schreber, 1777)",41777,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Lontra",NA,"canadensis","","species","iNaturalist","","","","imerss.org:iNat:2635258","",NA,"","2006-09-04",2006,9,4,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",39,"","","","",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Lontra canadensis","","",165
"Lontra canadensis","(Schreber, 1777)",41777,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Lontra",NA,"canadensis","","species","iNaturalist","","","","imerss.org:iNat:2635114","",NA,"","2010-11-13",2010,11,13,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",87,"","","","",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Lontra canadensis","","",165
"Lontra canadensis","(Schreber, 1777)",41777,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Lontra",NA,"canadensis","","species","iNaturalist","","","","imerss.org:iNat:2635269","",NA,"","2010-11-13",2010,11,13,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",39,"","","","",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Lontra canadensis","","",165
"Lontra canadensis","(Schreber, 1777)",41777,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Lontra",NA,"canadensis","","species","iNaturalist","","","","imerss.org:iNat:2583362","",NA,"","2013-04-06",2013,4,6,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",374,"","","","",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Lontra canadensis","","",270
"Lontra canadensis","(Schreber, 1777)",41777,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Lontra",NA,"canadensis","","species","iNaturalist","","","","imerss.org:iNat:730361","Andrew Simon",NA,"","2014-06-10",2014,6,10,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",14,"","","","",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Lontra canadensis","","",165
"Lontra canadensis","(Schreber, 1777)",41777,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Lontra",NA,"canadensis","","species","iNaturalist","","","","imerss.org:iNat:4124479","",NA,"","2016-01-08",2016,1,8,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",100,"Andrew Simon","corrected","interpretation of locality, and/or inference based on local knowledge and species ecology","location highly inaccurate; shunted into nearby waters in the neighbourhood of the observer; coordinate uncertainty inferred from coordinate resolution",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Lontra canadensis","","",130
"Lontra canadensis","(Schreber, 1777)",41777,"Animalia","Chordata","Vertebrata","Mammalia","Carnivora","Caniformia",NA,"","Mustelidae","Lontra",NA,"canadensis","","species","iNaturalist","","","","imerss.org:iNat:2929506","",NA,"","2016-03-16",2016,3,16,"HumanObservation","",NA,"Galiano Island","British Columbia","Canada","CA",3211,"Andrew Simon","corrected","interpretation of locality, and/or inference based on local knowledge and species ecology","location highly inaccurate; moved to adjacent shoreline",NA,NA,NA,"present","","",NA,"","native","S5 (2015)","",NA,"","","Lontra canadensis","","",108
