iNaturalist taxon name,iNaturalist taxon ID,Taxon name,Author,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,observationId,Latitude,Longitude,Collection,Catalogue Number,Date observed,Place name,Recorded by
Anoplarchus purpurescens,67316,Anoplarchus purpurescens,"Gill, 1861",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Stichaeidae,Xiphisterinae,,Anoplarchus,purpurescens,imerss.org:iNat:3734809,,,iNaturalist,,2015-08-28,,Lauren Magner
Anoplarchus purpurescens,67316,Anoplarchus purpurescens,"Gill, 1861",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Stichaeidae,Xiphisterinae,,Anoplarchus,purpurescens,imerss.org:iNat:7647287,,,iNaturalist,,2017-05-30,,Karolle Wall
Anoplarchus purpurescens,67316,Anoplarchus purpurescens,"Gill, 1861",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Stichaeidae,Xiphisterinae,,Anoplarchus,purpurescens,imerss.org:iNat:6967289,,,iNaturalist,,2017-07-07,,Karolle Wall
Anoplarchus purpurescens,67316,Anoplarchus purpurescens,"Gill, 1861",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Stichaeidae,Xiphisterinae,,Anoplarchus,purpurescens,imerss.org:iNat:13029352,,,iNaturalist,,2018-05-31,,Karolle Wall
Anoplarchus purpurescens,67316,Anoplarchus purpurescens,"Gill, 1861",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Stichaeidae,Xiphisterinae,,Anoplarchus,purpurescens,imerss.org:iNat:13029700,,,iNaturalist,,2018-05-31,,Karolle Wall
Anoplarchus purpurescens,67316,Anoplarchus purpurescens,"Gill, 1861",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Stichaeidae,Xiphisterinae,,Anoplarchus,purpurescens,imerss.org:iNat:107685798,,,iNaturalist,,2022-02-28,,Jared Connoy
Anoplarchus purpurescens,67316,Anoplarchus purpurescens,"Gill, 1861",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Stichaeidae,Xiphisterinae,,Anoplarchus,purpurescens,imerss.org:iNat:107704207,,,iNaturalist,,2022-02-28,,Alex Niese
Anoplarchus purpurescens,67316,Anoplarchus purpurescens,"Gill, 1861",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Stichaeidae,Xiphisterinae,,Anoplarchus,purpurescens,imerss.org:iNat:108401288,,,iNaturalist,,2022-03-10,,Josh Baryia
Anoplarchus purpurescens,67316,Anoplarchus purpurescens,"Gill, 1861",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Stichaeidae,Xiphisterinae,,Anoplarchus,purpurescens,imerss.org:iNat:143066175,,,iNaturalist,,2022-11-26,,Alex Niese
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:PMLS:94,,,PMLS,,1969-02-22,Sturdies Bay,Andy Lamb
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:CMN:CMNFI 1985-0087.5,,,CMN,CMNFI 1985-0087.5,1982-06-08,,"Genereux, K.D."
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:PMLS:2465,,,PMLS,,1996-09-28,Shaw's Landing,Charlie Gibbs
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:PMLS:2545,,,PMLS,,1996-09-28,"Bodega, off Bodega Ridge",Charlie Gibbs
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:PMLS:2726,,,PMLS,,1996-09-29,"Retreat Cove, north of",Charlie Gibbs
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:PMLS:11379,,,PMLS,,2009-05-30,Spanish Hills Store,Andy Lamb
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:PMLS:15421,,,PMLS,,2012-08-27,Retreat Cove,Andy Lamb
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:iNat:4015148,,,iNaturalist,,2013-06-22,,Karolle Wall
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:iNat:7674345,,,iNaturalist,,2017-05-26,,Karolle Wall
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:iNat:7647293,,,iNaturalist,,2017-05-30,,Karolle Wall
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:iNat:12970648,,,iNaturalist,,2018-05-29,,Karolle Wall
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:iNat:84664218,,,iNaturalist,,2021-06-26,,Dave Zeuss Cochrane
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:iNat:91082515,,,iNaturalist,,2021-08-13,,Dave Zeuss Cochrane
Apodichthys flavidus,67408,Apodichthys flavidus,"Girard, 1854",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Zoarcoidei,,,Pholidae,Apodichthyinae,,Apodichthys,flavidus,imerss.org:iNat:96554100,,,iNaturalist,,2021-09-28,,Dave Zeuss Cochrane
Artedius fenestralis,117527,Artedius fenestralis,"Jordan & Gilbert, 1883",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,fenestralis,imerss.org:PMLS:12,,,PMLS,,1968-08-02,Baines Bay,Andy Lamb
Artedius fenestralis,117527,Artedius fenestralis,"Jordan & Gilbert, 1883",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,fenestralis,imerss.org:PMLS:95,,,PMLS,,1969-02-22,Sturdies Bay,Andy Lamb
Artedius fenestralis,117527,Artedius fenestralis,"Jordan & Gilbert, 1883",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,fenestralis,imerss.org:iNat:2976334,,,iNaturalist,,2013-10-13,,Peter
Artedius fenestralis,117527,Artedius fenestralis,"Jordan & Gilbert, 1883",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,fenestralis,imerss.org:PMLS:16365,,,PMLS,,2013-10-20,Galiano Conservancy shore,Andy Lamb
Artedius fenestralis,117527,Artedius fenestralis,"Jordan & Gilbert, 1883",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,fenestralis,imerss.org:PMLS:16465,,,PMLS,,2013-10-23,"Retreat Cove South, island",Andy Lamb
Artedius fenestralis,117527,Artedius fenestralis,"Jordan & Gilbert, 1883",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,fenestralis,imerss.org:iNat:7647275,,,iNaturalist,,2017-05-30,,Karolle Wall
Artedius fenestralis,117527,Artedius fenestralis,"Jordan & Gilbert, 1883",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,fenestralis,imerss.org:iNat:106689086,,,iNaturalist,,2022-02-12,,Dave Zeuss Cochrane
Artedius fenestralis,117527,Artedius fenestralis,"Jordan & Gilbert, 1883",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,fenestralis,imerss.org:iNat:124073104,,,iNaturalist,,2022-06-24,,Dave Zeuss Cochrane
Artedius fenestralis,117527,Artedius fenestralis,"Jordan & Gilbert, 1883",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,fenestralis,imerss.org:iNat:128941866,,,iNaturalist,,2022-07-31,,Dave Zeuss Cochrane
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:54,,,PMLS,,1969-02-21,Retreat Cove,Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:278,,,PMLS,,1981-05-31,Collinson Reef,Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:357,,,PMLS,,1985-07-29,Virago Point,Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:458,,,PMLS,,1985-08-02,"Skipjack Island, outer face",Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:553,,,PMLS,,1985-12-07,Alcala Point,Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:771,,,PMLS,,1993-08-16,Mathews Point,Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:916,,,PMLS,,1994-02-26,Race Point,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:1086,,,PMLS,,1994-09-10,Mary Anne Point,Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:1315,,,PMLS,,1994-10-23,Race Point,Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:1358,,,PMLS,,1995-02-23,Cliff House,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:1449,,,PMLS,,1995-02-24,Virago Point,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:1547,,,PMLS,,1995-02-24,Alcala Point,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:1649,,,PMLS,,1995-02-25,Spanish Hills Store,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:1739,,,PMLS,,1995-02-25,Alcala Point,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:1825,,,PMLS,,1995-02-25,Spanish Hills Store,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:1905,,,PMLS,,1995-02-26,wreck of the Point Grey,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:1979,,,PMLS,,1995-02-26,Virago Point,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:2066,,,PMLS,,1996-02-24,wreck of the Point Grey,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:2168,,,PMLS,,1996-02-24,Spanish Hills Store,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:2264,,,PMLS,,1996-02-25,Baines Bay,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:2369,,,PMLS,,1996-05-29,Spanish Hills Store,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:2474,,,PMLS,,1996-09-28,Shaw's Landing,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:2555,,,PMLS,,1996-09-28,"Bodega, off Bodega Ridge",Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:2644,,,PMLS,,1996-09-29,Alcala Point,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:2737,,,PMLS,,1996-09-29,"Retreat Cove, north of",Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:2838,,,PMLS,,1999-05-04,Collinson Point,Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:2984,,,PMLS,,1999-07-31,Mathews Point,Charlie Gibbs
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:3097,,,PMLS,,1999-10-02,"Retreat Cove, west of",Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:3292,,,PMLS,,2005-12-10,Virago Point,Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:3495,,,PMLS,,2006-06-23,Spanish Hills Store,Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:3636,,,PMLS,,2006-06-30,Lighthouse Bay,Andy Lamb
Artedius harringtoni,117528,Artedius harringtoni,"(Starks, 1896)",Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Cottoidei,,,Psychrolutidae,Oligocottinae,,Artedius,harringtoni,imerss.org:PMLS:3739,,,PMLS,,2006-09-28,Spanish Hills Store,Andy Lamb
