iNaturalist taxon name,iNaturalist taxon ID,Taxon name,Author,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,observationId,Latitude,Longitude,Collection,Catalogue Number,Date observed,Place name,Recorded by
Tubulanus polymorphus,117581,Tubulanus polymorphus,"Renier, 1804",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,polymorphus,imerss.org:iNat:7648049,,,,,2017-05-27,,Karolle Wall
Tubulanus polymorphus,117581,Tubulanus polymorphus,"Renier, 1804",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,polymorphus,imerss.org:iNat:73919060,,,,,2021-04-12,,Catiemac
Tubulanus sexlineatus,121950,Tubulanus sexlineatus,"(Griffin, 1898)",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,sexlineatus,imerss.org:PMLS:61,,,,,1969-02-22,Sturdies Bay,Andy Lamb
Tubulanus sexlineatus,121950,Tubulanus sexlineatus,"(Griffin, 1898)",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,sexlineatus,imerss.org:PMLS:631,,,,,1993-05-09,Spanish Hills Store,Charlie Gibbs
Tubulanus sexlineatus,121950,Tubulanus sexlineatus,"(Griffin, 1898)",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,sexlineatus,imerss.org:PMLS:2879,,,,,1999-07-31,Mathews Point,Charlie Gibbs
Tubulanus sexlineatus,121950,Tubulanus sexlineatus,"(Griffin, 1898)",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,sexlineatus,imerss.org:PMLS:5657,,,,,2008-02-03,Spanish Hills Store,Andy Lamb
Tubulanus sexlineatus,121950,Tubulanus sexlineatus,"(Griffin, 1898)",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,sexlineatus,imerss.org:PMLS:7917,,,,,2008-09-19,Spanish Hills Store,Andy Lamb
Tubulanus sexlineatus,121950,Tubulanus sexlineatus,"(Griffin, 1898)",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,sexlineatus,imerss.org:PMLS:8303,,,,,2008-10-06,Race Point,Andy Lamb
Tubulanus sexlineatus,121950,Tubulanus sexlineatus,"(Griffin, 1898)",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,sexlineatus,imerss.org:PMLS:12834,,,,,2010-04-18,Race Point,Andy Lamb
Tubulanus sexlineatus,121950,Tubulanus sexlineatus,"(Griffin, 1898)",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,sexlineatus,imerss.org:PMLS:17190,,,,,2016-03-05,"Retreat Cove South, island",Andy Lamb
Tubulanus sexlineatus,121950,Tubulanus sexlineatus,"(Griffin, 1898)",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,sexlineatus,imerss.org:PMLS:18138,,,,,2018-06-19,Virago Point,Andy Lamb
Tubulanus sexlineatus,121950,Tubulanus sexlineatus,"(Griffin, 1898)",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,sexlineatus,imerss.org:iNat:15660001,,,,,2018-08-10,,Karolle Wall
Tubulanus sexlineatus,121950,Tubulanus sexlineatus,"(Griffin, 1898)",Animalia,Nemertea,,,Palaeonemertea,,,Tubulaniformes,,,,Tubulanidae,,,Tubulanus,sexlineatus,imerss.org:PMLS:18253,,,,,2019-03-11,Virago Point,Andy Lamb
