iNaturalist taxon name,iNaturalist taxon ID,Taxon name,ambiguousNameMatch,nameStatus,Author,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,observationId,Latitude,Longitude,Collection,Catalogue Number,Date observed,Place name,Recorded by
Eurylepta leoparda,447179,Eurylepta leoparda,0,accepted,"Freeman, 1933",Animalia,Platyhelminthes,Rhabditophora,,,,,Polycladida,Cotylea,,,Euryleptidae,,,Eurylepta,leoparda,imerss.org:PMLS:2400,,,PMLS,,1996-09-28,Shaw's Landing,Charlie Gibbs
Eurylepta leoparda,447179,Eurylepta leoparda,0,accepted,"Freeman, 1933",Animalia,Platyhelminthes,Rhabditophora,,,,,Polycladida,Cotylea,,,Euryleptidae,,,Eurylepta,leoparda,imerss.org:PMLS:3203,,,PMLS,,2005-12-10,Virago Point,Andy Lamb
Eurylepta leoparda,447179,Eurylepta leoparda,0,accepted,"Freeman, 1933",Animalia,Platyhelminthes,Rhabditophora,,,,,Polycladida,Cotylea,,,Euryleptidae,,,Eurylepta,leoparda,imerss.org:PMLS:10679,,,PMLS,,2009-04-04,Spanish Hills Store,Andy Lamb
Eurylepta leoparda,447179,Eurylepta leoparda,0,accepted,"Freeman, 1933",Animalia,Platyhelminthes,Rhabditophora,,,,,Polycladida,Cotylea,,,Euryleptidae,,,Eurylepta,leoparda,imerss.org:PMLS:16808,,,PMLS,,2016-01-23,Spanish Hills Store,Andy Lamb
Eurylepta leoparda,447179,Eurylepta leoparda,0,accepted,"Freeman, 1933",Animalia,Platyhelminthes,Rhabditophora,,,,,Polycladida,Cotylea,,,Euryleptidae,,,Eurylepta,leoparda,iNat:4028701,,,,,2015-04-22,,
Kaburakia excelsa,56699,Kaburakia excelsa,0,accepted,"Bock, 1925",Animalia,Platyhelminthes,Rhabditophora,,,,,Polycladida,Acotylea,,Stylochoidea,Callioplanidae,,,Kaburakia,excelsa,imerss.org:PMLS:17590,,,PMLS,,2016-07-24,Race Point,Andy Lamb
Kaburakia excelsa,56699,Kaburakia excelsa,0,accepted,"Bock, 1925",Animalia,Platyhelminthes,Rhabditophora,,,,,Polycladida,Acotylea,,Stylochoidea,Callioplanidae,,,Kaburakia,excelsa,iNat:24632552,,,,,2019-05-04,,
Kaburakia excelsa,56699,Kaburakia excelsa,0,accepted,"Bock, 1925",Animalia,Platyhelminthes,Rhabditophora,,,,,Polycladida,Acotylea,,Stylochoidea,Callioplanidae,,,Kaburakia,excelsa,iNat:24259233,,,,,2019-04-27,,
