iNaturalist taxon name,iNaturalist taxon ID,Taxon name,ambiguousNameMatch,nameStatus,Author,Observation count,Coordinates,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,First Reported By,First Source,First Institution Code,First Place Name,First Catalogue Number,First observationId,First Date Reported,Last Reported By,Last Source,Last Institution Code,Last Place Name,Last Catalogue Number,Last observationId,Last Date Reported,Food Value,Medicinal Value,Spiritual Value,Material Value,Trade Value,Indicator Value,Hulquminum Name,Hulquminum Authority
Dirona pellucida,50447,Dirona pellucida,0,accepted,"Volodchenko, 1941",27,"{""imerss.org:PMLS:200"":null,""imerss.org:PMLS:4255"":null,""imerss.org:PMLS:4449"":null,""imerss.org:PMLS:4890"":null,""imerss.org:PMLS:5084"":null,""imerss.org:PMLS:5226"":null,""imerss.org:PMLS:5407"":null,""imerss.org:PMLS:7744"":null,""imerss.org:PMLS:7944"":null,""imerss.org:PMLS:8050"":null,""imerss.org:PMLS:8696"":null,""imerss.org:PMLS:9019"":null,""imerss.org:PMLS:9195"":null,""imerss.org:PMLS:9447"":null,""imerss.org:PMLS:9678"":null,""imerss.org:PMLS:9792"":null,""imerss.org:PMLS:11738"":null,""imerss.org:PMLS:12129"":null,""imerss.org:PMLS:13705"":null,""imerss.org:PMLS:13901"":null,""imerss.org:PMLS:14668"":null,""imerss.org:PMLS:15618"":null,""imerss.org:PMLS:15838"":null,""imerss.org:PMLS:16336"":null,""imerss.org:PMLS:16520"":null,""imerss.org:PMLS:17513"":null,""iNat:68751130"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,,Proctonotoidea,Dironidae,,,Dirona,pellucida,Andy Lamb,PMLS,,,,imerss.org:PMLS:200,1973-09-21T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:17513,2016-07-24T00:00:00.000Z,,,,,,,,
Discophyton rudyi,460061,Discophyton rudyi,0,accepted,"(Verseveldt & van Ofwegen, 1992)",3,"{""imerss.org:PMLS:1472"":null,""imerss.org:PMLS:2391"":null,""imerss.org:PMLS:2572"":null}",Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Malacalcyonacea,,,,Discophytidae,,,Discophyton,rudyi,Charlie Gibbs,PMLS,,,,imerss.org:PMLS:1472,1995-02-24T00:00:00.000Z,Charlie Gibbs,PMLS,,,,imerss.org:PMLS:2572,1996-09-29T00:00:00.000Z,,,,,,,,
Discorsopagurus schmitti,459564,Discorsopagurus schmitti,0,accepted,"(Stevens, 1925)",1,"{""336b470d-88ea-48ce-85b7-7315c025103c"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,,,Discorsopagurus,schmitti,,RBCM,,,986-00197-025,336b470d-88ea-48ce-85b7-7315c025103c,1986-09-30T00:00:00.000Z,,RBCM,,,986-00197-025,336b470d-88ea-48ce-85b7-7315c025103c,1986-09-30T00:00:00.000Z,,,,,,,,
Disporella separata,465160,Disporella separata,0,accepted,"Osburn, 1953",3,"{""imerss.org:PMLS:2757"":null,""imerss.org:PMLS:3207"":null,""imerss.org:PMLS:6764"":null}",Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Rectangulata,,,Lichenoporidae,,,Disporella,separata,Donna Gibbs,PMLS,,,,imerss.org:PMLS:2757,1997-04-15T00:00:00.000Z,Andy Lamb,PMLS,,,,imerss.org:PMLS:6764,2008-04-27T00:00:00.000Z,,,,,,,,
Distaplia occidentalis,347339,Distaplia occidentalis,0,accepted,"Bancroft, 1899",78,"{""imerss.org:PMLS:272"":null,""imerss.org:PMLS:449"":null,""imerss.org:PMLS:673"":null,""imerss.org:PMLS:755"":null,""imerss.org:PMLS:1538"":null,""imerss.org:PMLS:1637"":null,""imerss.org:PMLS:1727"":null,""imerss.org:PMLS:1899"":null,""imerss.org:PMLS:1973"":null,""imerss.org:PMLS:2355"":null,""imerss.org:PMLS:2753"":null,""imerss.org:PMLS:2968"":null,""imerss.org:PMLS:3478"":null,""imerss.org:PMLS:3616"":null,""imerss.org:PMLS:5260"":null,""imerss.org:PMLS:5712"":null,""imerss.org:PMLS:5932"":null,""imerss.org:PMLS:6035"":null,""imerss.org:PMLS:6150"":null,""imerss.org:PMLS:6266"":null,""imerss.org:PMLS:6349"":null,""imerss.org:PMLS:6444"":null,""imerss.org:PMLS:6625"":null,""imerss.org:PMLS:6810"":null,""imerss.org:PMLS:6935"":null,""imerss.org:PMLS:7078"":null,""imerss.org:PMLS:7193"":null,""imerss.org:PMLS:7477"":null,""imerss.org:PMLS:7568"":null,""imerss.org:PMLS:7762"":null,""imerss.org:PMLS:7874"":null,""imerss.org:PMLS:7977"":null,""imerss.org:PMLS:8077"":null,""imerss.org:PMLS:9829"":null,""imerss.org:PMLS:10047"":null,""imerss.org:PMLS:10373"":null,""imerss.org:PMLS:10747"":null,""imerss.org:PMLS:10921"":null,""imerss.org:PMLS:11374"":null,""imerss.org:PMLS:11477"":null,""imerss.org:PMLS:11563"":null,""imerss.org:PMLS:11673"":null,""imerss.org:PMLS:12673"":null,""imerss.org:PMLS:12783"":null,""imerss.org:PMLS:12911"":null,""imerss.org:PMLS:13018"":null,""imerss.org:PMLS:13240"":null,""imerss.org:PMLS:13354"":null,""imerss.org:PMLS:13528"":null,""imerss.org:PMLS:14435"":null,""imerss.org:PMLS:14508"":null,""imerss.org:PMLS:14696"":null,""imerss.org:PMLS:15108"":null,""imerss.org:PMLS:15211"":null,""imerss.org:PMLS:15999"":null,""imerss.org:PMLS:16772"":null,""imerss.org:PMLS:17438"":null,""imerss.org:PMLS:17543"":null,""imerss.org:PMLS:17887"":null,""imerss.org:PMLS:17939"":null,""imerss.org:PMLS:18025"":null,""imerss.org:PMLS:18301"":null,""imerss.org:PMLS:18392"":null,""iNat:30012080"":null,""iNat:156845333"":null,""iNat:156845334"":null,""iNat:156845335"":null,""iNat:156845336"":null,""iNat:163264941"":null,""iNat:164549614"":null,""iNat:164552721"":null,""iNat:164552722"":null,""iNat:164552723"":null,""iNat:164552725"":null,""iNat:164585628"":null,""iNat:169325439"":null,""iNat:169897139"":null,""iNat:175875938"":null}",Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,,Holozoidae,,,Distaplia,occidentalis,Andy Lamb,PMLS,,,,imerss.org:PMLS:272,1981-05-31T00:00:00.000Z,,,,,,iNat:175875938,2023-07-30T00:00:00.000Z,,,,,,,,
Dodecaceria concharum,464813,Dodecaceria concharum,0,accepted,"Örsted, 1843",7,"{""imerss.org:PMLS:2882"":null,""imerss.org:PMLS:4425"":null,""imerss.org:PMLS:4513"":null,""imerss.org:PMLS:4733"":null,""imerss.org:PMLS:6759"":null,""imerss.org:PMLS:16492"":null,""iNat:169325571"":null}",Animalia,Annelida,,,Polychaeta,Sedentaria,,Terebellida,Cirratuliformia,,,Cirratulidae,,,Dodecaceria,concharum,Charlie Gibbs,PMLS,,,,imerss.org:PMLS:2882,1999-07-31T00:00:00.000Z,,,,,,iNat:169325571,2023-06-24T00:00:00.000Z,,,,,,,,
Dodecaceria pacifica,1500739,Dodecaceria pacifica,0,accepted,"(Fewkes, 1889)",199,"{""imerss.org:PMLS:17"":null,""imerss.org:PMLS:147"":null,""imerss.org:PMLS:243"":null,""imerss.org:PMLS:296"":null,""imerss.org:PMLS:393"":null,""imerss.org:PMLS:483"":null,""imerss.org:PMLS:565"":null,""imerss.org:PMLS:634"":null,""imerss.org:PMLS:710"":null,""imerss.org:PMLS:791"":null,""imerss.org:PMLS:862"":null,""imerss.org:PMLS:934"":null,""imerss.org:PMLS:1021"":null,""imerss.org:PMLS:1232"":null,""imerss.org:PMLS:1390"":null,""imerss.org:PMLS:1477"":null,""imerss.org:PMLS:1578"":null,""imerss.org:PMLS:1673"":null,""imerss.org:PMLS:1757"":null,""imerss.org:PMLS:2003"":null,""imerss.org:PMLS:2093"":null,""imerss.org:PMLS:2201"":null,""imerss.org:PMLS:2294"":null,""imerss.org:PMLS:2401"":null,""imerss.org:PMLS:2498"":null,""imerss.org:PMLS:2583"":null,""imerss.org:PMLS:2672"":null,""imerss.org:PMLS:2746"":null,""imerss.org:PMLS:2793"":null,""imerss.org:PMLS:2883"":null,""imerss.org:PMLS:3021"":null,""imerss.org:PMLS:3119"":null,""imerss.org:PMLS:3206"":null,""imerss.org:PMLS:3409"":null,""imerss.org:PMLS:3541"":null,""imerss.org:PMLS:3676"":null,""imerss.org:PMLS:3790"":null,""imerss.org:PMLS:3913"":null,""imerss.org:PMLS:4115"":null,""imerss.org:PMLS:4224"":null,""imerss.org:PMLS:4342"":null,""imerss.org:PMLS:4620"":null,""imerss.org:PMLS:4734"":null,""imerss.org:PMLS:4860"":null,""imerss.org:PMLS:4962"":null,""imerss.org:PMLS:5053"":null,""imerss.org:PMLS:5194"":null,""imerss.org:PMLS:5298"":null,""imerss.org:PMLS:5382"":null,""imerss.org:PMLS:5488"":null,""imerss.org:PMLS:5660"":null,""imerss.org:PMLS:5760"":null,""imerss.org:PMLS:5858"":null,""imerss.org:PMLS:5989"":null,""imerss.org:PMLS:6087"":null,""imerss.org:PMLS:6207"":null,""imerss.org:PMLS:6301"":null,""imerss.org:PMLS:6395"":null,""imerss.org:PMLS:6493"":null,""imerss.org:PMLS:6569"":null,""imerss.org:PMLS:6760"":null,""imerss.org:PMLS:6866"":null,""imerss.org:PMLS:6990"":null,""imerss.org:PMLS:7127"":null,""imerss.org:PMLS:7286"":null,""imerss.org:PMLS:7405"":null,""imerss.org:PMLS:7521"":null,""imerss.org:PMLS:7621"":null,""imerss.org:PMLS:7725"":null,""imerss.org:PMLS:7830"":null,""imerss.org:PMLS:7921"":null,""imerss.org:PMLS:8024"":null,""imerss.org:PMLS:8124"":null,""imerss.org:PMLS:8306"":null,""imerss.org:PMLS:8391"":null,""imerss.org:PMLS:8488"":null,""imerss.org:PMLS:8583"":null,""imerss.org:PMLS:8673"":null,""imerss.org:PMLS:8769"":null,""imerss.org:PMLS:8849"":null,""imerss.org:PMLS:8930"":null,""imerss.org:PMLS:9005"":null,""imerss.org:PMLS:9091"":null,""imerss.org:PMLS:9180"":null,""imerss.org:PMLS:9258"":null,""imerss.org:PMLS:9331"":null,""imerss.org:PMLS:9423"":null,""imerss.org:PMLS:9534"":null,""imerss.org:PMLS:9650"":null,""imerss.org:PMLS:9766"":null,""imerss.org:PMLS:9986"":null,""imerss.org:PMLS:10096"":null,""imerss.org:PMLS:10330"":null,""imerss.org:PMLS:10573"":null,""imerss.org:PMLS:10681"":null,""imerss.org:PMLS:10836"":null,""imerss.org:PMLS:11000"":null,""imerss.org:PMLS:11118"":null,""imerss.org:PMLS:11199"":null,""imerss.org:PMLS:11295"":null,""imerss.org:PMLS:11424"":null,""imerss.org:PMLS:11520"":null,""imerss.org:PMLS:11620"":null,""imerss.org:PMLS:11721"":null,""imerss.org:PMLS:11912"":null,""imerss.org:PMLS:12017"":null,""imerss.org:PMLS:12104"":null,""imerss.org:PMLS:12205"":null,""imerss.org:PMLS:12298"":null,""imerss.org:PMLS:12370"":null,""imerss.org:PMLS:12452"":null,""imerss.org:PMLS:12534"":null,""imerss.org:PMLS:12636"":null,""imerss.org:PMLS:12717"":null,""imerss.org:PMLS:12837"":null,""imerss.org:PMLS:12962"":null,""imerss.org:PMLS:13063"":null,""imerss.org:PMLS:13166"":null,""imerss.org:PMLS:13293"":null,""imerss.org:PMLS:13402"":null,""imerss.org:PMLS:13486"":null,""imerss.org:PMLS:13572"":null,""imerss.org:PMLS:13672"":null,""imerss.org:PMLS:13790"":null,""imerss.org:PMLS:13873"":null,""imerss.org:PMLS:13981"":null,""imerss.org:PMLS:14048"":null,""imerss.org:PMLS:14119"":null,""imerss.org:PMLS:14187"":null,""imerss.org:PMLS:14279"":null,""imerss.org:PMLS:14376"":null,""imerss.org:PMLS:14470"":null,""imerss.org:PMLS:14551"":null,""imerss.org:PMLS:14643"":null,""imerss.org:PMLS:14744"":null,""imerss.org:PMLS:14847"":null,""imerss.org:PMLS:14961"":null,""imerss.org:PMLS:15054"":null,""imerss.org:PMLS:15162"":null,""imerss.org:PMLS:15260"":null,""imerss.org:PMLS:15356"":null,""imerss.org:PMLS:15474"":null,""imerss.org:PMLS:15586"":null,""imerss.org:PMLS:15702"":null,""imerss.org:PMLS:15810"":null,""imerss.org:PMLS:15932"":null,""imerss.org:PMLS:16050"":null,""imerss.org:PMLS:16149"":null,""imerss.org:PMLS:16230"":null,""imerss.org:PMLS:16401"":null,""imerss.org:PMLS:16493"":null,""imerss.org:PMLS:16593"":null,""imerss.org:PMLS:16678"":null,""imerss.org:PMLS:16748"":null,""imerss.org:PMLS:16812"":null,""imerss.org:PMLS:16913"":null,""imerss.org:PMLS:17055"":null,""imerss.org:PMLS:17108"":null,""imerss.org:PMLS:17192"":null,""imerss.org:PMLS:17292"":null,""imerss.org:PMLS:17386"":null,""imerss.org:PMLS:17484"":null,""imerss.org:PMLS:17593"":null,""imerss.org:PMLS:17710"":null,""imerss.org:PMLS:17827"":null,""imerss.org:PMLS:17978"":null,""imerss.org:PMLS:18056"":null,""imerss.org:PMLS:18144"":null,""imerss.org:PMLS:18255"":null,""imerss.org:PMLS:18329"":null,""imerss.org:PMLS:18450"":null,""imerss.org:PMLS:18474"":null,""iNat:129150970"":null,""iNat:2763488"":null,""iNat:67834429"":null,""iNat:70500169"":null,""iNat:70864446"":null,""iNat:79739419"":null,""iNat:84819147"":null,""iNat:91082493"":null,""iNat:96554101"":null,""iNat:102593884"":null,""iNat:124076139"":null,""iNat:156181036"":null,""iNat:165739136"":null,""iNat:168028310"":null,""iNat:169325426"":null,""iNat:169325440"":null,""iNat:169325773"":null,""iNat:173354563"":null,""iNat:173366476"":null,""iNat:173366484"":null,""iNat:173366492"":null,""iNat:173366543"":null,""iNat:174578426"":null,""iNat:174578429"":null,""iNat:174579152"":null,""iNat:174579353"":null,""iNat:175875936"":null}",Animalia,Annelida,,,Polychaeta,Sedentaria,,Terebellida,Cirratuliformia,,,Cirratulidae,,,Dodecaceria,pacifica,Andy Lamb,PMLS,,,,imerss.org:PMLS:17,1969-02-21T00:00:00.000Z,,,,,,iNat:175875936,2023-07-30T00:00:00.000Z,,,,,,,,
Doris montereyensis,47469,Doris montereyensis,0,accepted,"J.G. Cooper, 1863",128,"{""imerss.org:PMLS:5"":null,""imerss.org:PMLS:25"":null,""imerss.org:PMLS:72"":null,""imerss.org:PMLS:159"":null,""imerss.org:PMLS:312"":null,""imerss.org:PMLS:505"":null,""imerss.org:PMLS:575"":null,""imerss.org:PMLS:647"":null,""imerss.org:PMLS:717"":null,""imerss.org:PMLS:1406"":null,""imerss.org:PMLS:1496"":null,""imerss.org:PMLS:1598"":null,""imerss.org:PMLS:1864"":null,""imerss.org:PMLS:1942"":null,""imerss.org:PMLS:2019"":null,""imerss.org:PMLS:2115"":null,""imerss.org:PMLS:2308"":null,""imerss.org:PMLS:2507"":null,""imerss.org:PMLS:2923"":null,""imerss.org:PMLS:3240"":null,""imerss.org:PMLS:3576"":null,""imerss.org:PMLS:3934"":null,""imerss.org:PMLS:4021"":null,""imerss.org:PMLS:4442"":null,""imerss.org:PMLS:4523"":null,""imerss.org:PMLS:4883"":null,""imerss.org:PMLS:5078"":null,""imerss.org:PMLS:5221"":null,""imerss.org:PMLS:5309"":null,""imerss.org:PMLS:5883"":null,""imerss.org:PMLS:6009"":null,""imerss.org:PMLS:6115"":null,""imerss.org:PMLS:6588"":null,""imerss.org:PMLS:7151"":null,""imerss.org:PMLS:7851"":null,""imerss.org:PMLS:8046"":null,""imerss.org:PMLS:8401"":null,""imerss.org:PMLS:8943"":null,""imerss.org:PMLS:9107"":null,""imerss.org:PMLS:10009"":null,""imerss.org:PMLS:10205"":null,""imerss.org:PMLS:10341"":null,""imerss.org:PMLS:10703"":null,""imerss.org:PMLS:10869"":null,""imerss.org:PMLS:11029"":null,""imerss.org:PMLS:12559"":null,""imerss.org:PMLS:13194"":null,""imerss.org:PMLS:13699"":null,""imerss.org:PMLS:14061"":null,""imerss.org:PMLS:14133"":null,""imerss.org:PMLS:14665"":null,""imerss.org:PMLS:15181"":null,""imerss.org:PMLS:15278"":null,""imerss.org:PMLS:15608"":null,""imerss.org:PMLS:16069"":null,""imerss.org:PMLS:16513"":null,""imerss.org:PMLS:16757"":null,""imerss.org:PMLS:16827"":null,""imerss.org:PMLS:17132"":null,""imerss.org:PMLS:17210"":null,""imerss.org:PMLS:17322"":null,""imerss.org:PMLS:17409"":null,""imerss.org:PMLS:18424"":null,""iNat:22659344"":null,""iNat:24628690"":null,""iNat:71473614"":null,""iNat:108181065"":null,""iNat:109854035"":null,""iNat:161736460"":null,""iNat:2763446"":null,""iNat:2797286"":null,""iNat:2797298"":null,""iNat:7660202"":null,""iNat:12744159"":null,""iNat:14063625"":null,""iNat:24553778"":null,""iNat:24674027"":null,""iNat:24694098"":null,""iNat:24711784"":null,""iNat:24711795"":null,""iNat:24711911"":null,""iNat:24714965"":null,""iNat:24941660"":null,""iNat:48307272"":null,""iNat:67835678"":null,""iNat:68090677"":null,""iNat:68195090"":null,""iNat:68751948"":null,""iNat:68751950"":null,""iNat:68793031"":null,""iNat:68793271"":null,""iNat:68793500"":null,""iNat:70487041"":null,""iNat:70790710"":null,""iNat:72235826"":null,""iNat:72235834"":null,""iNat:72235836"":null,""iNat:72245208"":null,""iNat:72245226"":null,""iNat:73721937"":null,""iNat:73882641"":null,""iNat:73918768"":null,""iNat:74605867"":null,""iNat:74711601"":null,""iNat:75594381"":null,""iNat:75594576"":null,""iNat:81350934"":null,""iNat:81939566"":null,""iNat:88326867"":null,""iNat:100612312"":null,""iNat:107021597"":null,""iNat:124069843"":null,""iNat:131169583"":null,""iNat:152313141"":null,""iNat:153527844"":null,""iNat:156181041"":null,""iNat:160837505"":null,""iNat:165846145"":null,""iNat:169897183"":null,""iNat:173366510"":null,""iNat:173366523"":null,""iNat:173366539"":null,""iNat:173366541"":null,""iNat:174578448"":null,""iNat:175875903"":null,""iNat:175875916"":null,""iNat:177091479"":null,""iNat:182740621"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Doridoidea,Dorididae,,,Doris,montereyensis,Andy Lamb,PMLS,,,,imerss.org:PMLS:5,1968-08-02T00:00:00.000Z,,,,,,iNat:182740621,2023-09-10T00:00:00.000Z,,,,,,,,
Doris odhneri,124210,Doris odhneri,0,accepted,"(MacFarland, 1966)",63,"{""imerss.org:PMLS:160"":null,""imerss.org:PMLS:414"":null,""imerss.org:PMLS:648"":null,""imerss.org:PMLS:881"":null,""imerss.org:PMLS:1044"":null,""imerss.org:PMLS:1407"":null,""imerss.org:PMLS:1497"":null,""imerss.org:PMLS:2592"":null,""imerss.org:PMLS:3435"":null,""imerss.org:PMLS:4022"":null,""imerss.org:PMLS:4251"":null,""imerss.org:PMLS:4363"":null,""imerss.org:PMLS:4884"":null,""imerss.org:PMLS:4982"":null,""imerss.org:PMLS:5402"":null,""imerss.org:PMLS:5884"":null,""imerss.org:PMLS:6229"":null,""imerss.org:PMLS:6412"":null,""imerss.org:PMLS:6589"":null,""imerss.org:PMLS:6895"":null,""imerss.org:PMLS:7023"":null,""imerss.org:PMLS:7152"":null,""imerss.org:PMLS:7428"":null,""imerss.org:PMLS:7540"":null,""imerss.org:PMLS:7648"":null,""imerss.org:PMLS:7741"":null,""imerss.org:PMLS:7940"":null,""imerss.org:PMLS:8691"":null,""imerss.org:PMLS:9349"":null,""imerss.org:PMLS:9673"":null,""imerss.org:PMLS:9789"":null,""imerss.org:PMLS:10010"":null,""imerss.org:PMLS:10342"":null,""imerss.org:PMLS:10704"":null,""imerss.org:PMLS:10870"":null,""imerss.org:PMLS:11134"":null,""imerss.org:PMLS:11211"":null,""imerss.org:PMLS:11321"":null,""imerss.org:PMLS:11733"":null,""imerss.org:PMLS:12124"":null,""imerss.org:PMLS:12560"":null,""imerss.org:PMLS:12743"":null,""imerss.org:PMLS:12981"":null,""imerss.org:PMLS:13195"":null,""imerss.org:PMLS:13420"":null,""imerss.org:PMLS:13700"":null,""imerss.org:PMLS:14570"":null,""imerss.org:PMLS:14666"":null,""imerss.org:CHU2012:20"":null,""imerss.org:CHU2012:21"":null,""imerss.org:PMLS:14880"":null,""imerss.org:PMLS:15609"":null,""imerss.org:PMLS:16070"":null,""imerss.org:PMLS:16697"":null,""imerss.org:PMLS:16828"":null,""imerss.org:PMLS:16939"":null,""imerss.org:PMLS:17627"":null,""iNat:186891681"":null,""iNat:2763462"":null,""iNat:3707781"":null,""iNat:68751131"":null,""iNat:70487010"":null,""iNat:173366538"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Doridoidea,Dorididae,,,Doris,odhneri,Andy Lamb,PMLS,,,,imerss.org:PMLS:160,1973-09-20T00:00:00.000Z,,,,,,iNat:186891681,2023-10-08T00:00:00.000Z,,,,,,,,
Doryteuthis opalescens,153981,Doryteuthis opalescens,0,accepted,"(Berry, 1911)",4,"{""iNat:3598640"":null,""iNat:46432892"":null,""iNat:69186574"":null,""iNat:175080076"":null}",Animalia,Mollusca,,,Cephalopoda,Coleoidea,Decapodiformes,Myopsida,,,,Loliginidae,,,Doryteuthis,opalescens,,,,,,iNat:69186574,2008-02-06T00:00:00.000Z,,,,,,iNat:175080076,2023-07-22T00:00:00.000Z,,,,,,,,
Doto amyra,47655,Doto amyra,0,accepted,"Er. Marcus, 1961",1,"{""iNat:68751813"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,,Dendronotoidea,Dotidae,,,Doto,amyra,,,,,,iNat:68751813,2014-04-08T00:00:00.000Z,,,,,,iNat:68751813,2014-04-08T00:00:00.000Z,,,,,,,,
Doto columbiana,47774,Doto columbiana,0,accepted,"O'Donoghue, 1921",1,"{""iNat:68793273"":null}",Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,,Dendronotoidea,Dotidae,,,Doto,columbiana,,,,,,iNat:68793273,2014-04-09T00:00:00.000Z,,,,,,iNat:68793273,2014-04-09T00:00:00.000Z,,,,,,,,
Echidnocerus cibarius,1439280,Echidnocerus cibarius,0,accepted,"White, 1842",93,"{""imerss.org:PMLS:953"":null,""imerss.org:PMLS:1138"":null,""imerss.org:PMLS:1271"":null,""imerss.org:PMLS:2031"":null,""imerss.org:PMLS:2432"":null,""imerss.org:PMLS:2812"":null,""imerss.org:PMLS:3056"":null,""imerss.org:PMLS:3134"":null,""imerss.org:PMLS:3253"":null,""imerss.org:PMLS:4141"":null,""imerss.org:PMLS:4261"":null,""imerss.org:PMLS:4651"":null,""imerss.org:PMLS:4894"":null,""imerss.org:PMLS:5234"":null,""imerss.org:PMLS:5321"":null,""imerss.org:PMLS:5413"":null,""imerss.org:PMLS:5510"":null,""imerss.org:PMLS:5689"":null,""imerss.org:PMLS:5903"":null,""imerss.org:PMLS:6127"":null,""imerss.org:PMLS:6239"":null,""imerss.org:PMLS:6420"":null,""imerss.org:PMLS:6596"":null,""imerss.org:PMLS:7043"":null,""imerss.org:PMLS:7162"":null,""imerss.org:PMLS:7441"":null,""imerss.org:PMLS:7950"":null,""imerss.org:PMLS:8327"":null,""imerss.org:PMLS:8507"":null,""imerss.org:PMLS:8790"":null,""imerss.org:PMLS:9023"":null,""imerss.org:PMLS:9201"":null,""imerss.org:PMLS:9357"":null,""imerss.org:PMLS:9454"":null,""imerss.org:PMLS:9562"":null,""imerss.org:PMLS:9682"":null,""imerss.org:PMLS:9799"":null,""imerss.org:PMLS:9918"":null,""imerss.org:PMLS:10018"":null,""imerss.org:PMLS:10122"":null,""imerss.org:PMLS:10349"":null,""imerss.org:PMLS:10885"":null,""imerss.org:PMLS:11041"":null,""imerss.org:PMLS:11141"":null,""imerss.org:PMLS:11338"":null,""imerss.org:PMLS:11746"":null,""imerss.org:PMLS:11832"":null,""imerss.org:PMLS:12136"":null,""imerss.org:PMLS:12391"":null,""imerss.org:PMLS:12472"":null,""imerss.org:PMLS:12570"":null,""imerss.org:PMLS:12753"":null,""imerss.org:PMLS:12881"":null,""imerss.org:PMLS:13206"":null,""imerss.org:PMLS:13323"":null,""imerss.org:PMLS:13507"":null,""imerss.org:PMLS:13587"":null,""imerss.org:PMLS:13908"":null,""imerss.org:PMLS:14000"":null,""imerss.org:PMLS:14139"":null,""imerss.org:PMLS:14214"":null,""imerss.org:PMLS:14305"":null,""imerss.org:PMLS:14403"":null,""imerss.org:PMLS:14889"":null,""imerss.org:PMLS:14990"":null,""imerss.org:PMLS:15628"":null,""imerss.org:PMLS:15731"":null,""imerss.org:PMLS:15845"":null,""imerss.org:PMLS:15970"":null,""imerss.org:PMLS:16079"":null,""imerss.org:PMLS:16528"":null,""imerss.org:PMLS:16616"":null,""imerss.org:PMLS:16705"":null,""imerss.org:PMLS:16951"":null,""imerss.org:PMLS:17069"":null,""imerss.org:PMLS:17140"":null,""imerss.org:PMLS:17416"":null,""imerss.org:PMLS:17518"":null,""imerss.org:PMLS:17863"":null,""imerss.org:PMLS:18369"":null,""imerss.org:PMLS:18603"":null,""imerss.org:PMLS:18633"":null,""iNat:128527390"":null,""iNat:186891657"":null,""iNat:2763457"":null,""iNat:2763473"":null,""iNat:2797301"":null,""iNat:2854845"":null,""iNat:164585594"":null,""iNat:169897135"":null,""iNat:174578464"":null,""iNat:175875940"":null,""iNat:177622906"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Lithodoidea,Lithodidae,,,Echidnocerus,cibarius,Charlie Gibbs,PMLS,,,,imerss.org:PMLS:953,1994-02-27T00:00:00.000Z,,,,,,iNat:186891657,2023-10-08T00:00:00.000Z,,,,,,,,
Echidnocerus foraminatus,1439282,Echidnocerus foraminatus,0,accepted,"(Stimpson, 1859)",8,"{""imerss.org:CHU2010:611"":null,""imerss.org:CHU2010:609"":null,""imerss.org:CHU2010:610"":null,""imerss.org:CHU2010:612"":null,""iNat:59901831"":null,""iNat:60467710"":null,""iNat:60467711"":null,""iNat:116334851"":null}",Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Lithodoidea,Lithodidae,,,Echidnocerus,foraminatus,Jackson W.F. Chu,,,,,imerss.org:CHU2010:611,2008-05-22T00:00:00.000Z,,,,,,iNat:59901831,2008-05-25T00:00:00.000Z,,,,,,,,
