"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","subphylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","cell_id"
"Terebratalia transversa","(Sowerby, 1846)",122157,"Animalia","Brachiopoda","Rhychonelliformea","Rhynchonellata","Terebratulida","Terebratellidina",NA,"Laqueoidea","Terebrataliidae","Terebratalia",NA,"transversa","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:246","Andy Lamb",NA,"","1981-05-31",1981,5,31,"HumanObservation","Collinson Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,55,NA,"present","","",NA,"","native","unlisted","",NA,"","","Terebratalia transversa","","",19
"Terebratalia transversa","(Sowerby, 1846)",122157,"Animalia","Brachiopoda","Rhychonelliformea","Rhynchonellata","Terebratulida","Terebratellidina",NA,"Laqueoidea","Terebrataliidae","Terebratalia",NA,"transversa","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:302","Andy Lamb",NA,"","1985-07-29",1985,7,29,"HumanObservation","Virago Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,75,NA,"present","","",NA,"","native","unlisted","",NA,"","","Terebratalia transversa","","",375
"Terebratalia transversa","(Sowerby, 1846)",122157,"Animalia","Brachiopoda","Rhychonelliformea","Rhynchonellata","Terebratulida","Terebratellidina",NA,"Laqueoidea","Terebrataliidae","Terebratalia",NA,"transversa","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:399","Andy Lamb",NA,"","1985-08-02",1985,8,2,"HumanObservation","Skipjack Island, outer face",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,65,NA,"present","","Count: abundant",NA,"","native","unlisted","",NA,"","","Terebratalia transversa","","",108
"Terebratalia transversa","(Sowerby, 1846)",122157,"Animalia","Brachiopoda","Rhychonelliformea","Rhynchonellata","Terebratulida","Terebratellidina",NA,"Laqueoidea","Terebrataliidae","Terebratalia",NA,"transversa","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:491","Andy Lamb",NA,"","1985-12-07",1985,12,7,"HumanObservation","Alcala Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,70,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Terebratalia transversa","","",353
"Terebratalia transversa","(Sowerby, 1846)",122157,"Animalia","Brachiopoda","Rhychonelliformea","Rhynchonellata","Terebratulida","Terebratellidina",NA,"Laqueoidea","Terebrataliidae","Terebratalia",NA,"transversa","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:730","Andy Lamb",NA,"","1993-08-16",1993,8,16,"HumanObservation","Mathews Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,72,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Terebratalia transversa","","",20
"Terebratalia transversa","(Sowerby, 1846)",122157,"Animalia","Brachiopoda","Rhychonelliformea","Rhynchonellata","Terebratulida","Terebratellidina",NA,"Laqueoidea","Terebrataliidae","Terebratalia",NA,"transversa","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:1029","Andy Lamb",NA,"","1994-09-10",1994,9,10,"HumanObservation","Mary Anne Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,79,NA,"present","","Count: many",NA,"","native","unlisted","",NA,"","","Terebratalia transversa","","",22
"Terebratalia transversa","(Sowerby, 1846)",122157,"Animalia","Brachiopoda","Rhychonelliformea","Rhynchonellata","Terebratulida","Terebratellidina",NA,"Laqueoidea","Terebrataliidae","Terebratalia",NA,"transversa","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:1118","Andy Lamb",NA,"","1994-10-07",1994,10,7,"HumanObservation","Lion Islet",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,90,NA,"present","","",NA,"","native","unlisted","",NA,"","","Terebratalia transversa","","",108
"Terebratalia transversa","(Sowerby, 1846)",122157,"Animalia","Brachiopoda","Rhychonelliformea","Rhynchonellata","Terebratulida","Terebratellidina",NA,"Laqueoidea","Terebrataliidae","Terebratalia",NA,"transversa","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:1277","Andy Lamb",NA,"","1994-10-23",1994,10,23,"HumanObservation","Race Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,86,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Terebratalia transversa","","",376
"Terebratalia transversa","(Sowerby, 1846)",122157,"Animalia","Brachiopoda","Rhychonelliformea","Rhynchonellata","Terebratulida","Terebratellidina",NA,"Laqueoidea","Terebrataliidae","Terebratalia",NA,"transversa","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:1586","Charlie Gibbs",NA,"","1995-02-25",1995,2,25,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,96,NA,"present","","",NA,"","native","unlisted","",NA,"","","Terebratalia transversa","","",332
"Terebratalia transversa","(Sowerby, 1846)",122157,"Animalia","Brachiopoda","Rhychonelliformea","Rhynchonellata","Terebratulida","Terebratellidina",NA,"Laqueoidea","Terebrataliidae","Terebratalia",NA,"transversa","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:1853","Charlie Gibbs",NA,"","1995-02-26",1995,2,26,"HumanObservation","wreck of the Point Grey",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,43,NA,"present","","",NA,"","native","unlisted","",NA,"","","Terebratalia transversa","","",375
