iNaturalist taxon name,iNaturalist taxon ID,Taxon name,ambiguousNameMatch,nameStatus,Author,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,observationId,Latitude,Longitude,Collection,Catalogue Number,Date observed,Place name,Recorded by
Amphiodia periercta,957349,Amphiodia periercta,0,accepted,"H.L. Clark, 1911",Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroida,Ophintegrida,Amphilepidida,Gnathophiurina,,Amphiuroidea,Amphiuridae,,,Amphiodia,periercta,f372af47-2954-4e43-a92c-a7d6d882e1f2,,,RBCM,975-00224-007,1975-06-17,Galiano Island; Montague Harbour: north west side of Grey Peninsula,Philip Lambert
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:45,,,PMLS,,1969-02-21,Retreat Cove,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:174,,,PMLS,,1973-09-20,Alcala Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:213,,,PMLS,,1973-09-21,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:332,,,PMLS,,1985-07-29,Virago Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:442,,,PMLS,,1985-08-02,"Skipjack Island, outer face",Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:532,,,PMLS,,1985-12-07,Alcala Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:595,,,PMLS,,1985-12-07,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,0689aa2e-d9e9-4b2f-baa1-5eb37312347a,,,RBCM,986-00191-032,1986-04-08,Active Pass; Galiano Island; Mayne Island: between Galiano and Mayne Island,
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:667,,,PMLS,,1993-05-09,Spanish Hills Store,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:749,,,PMLS,,1993-08-16,Mathews Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:822,,,PMLS,,1994-02-26,Alcala Point,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:900,,,PMLS,,1994-02-26,Race Point,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:969,,,PMLS,,1994-02-27,Spanish Hills Store,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:1064,,,PMLS,,1994-09-10,Mary Anne Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:1156,,,PMLS,,1994-10-07,Lion Islet,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:1302,,,PMLS,,1994-10-23,Race Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:1351,,,PMLS,,1995-02-23,Cliff House,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:1434,,,PMLS,,1995-02-24,Virago Point,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:1529,,,PMLS,,1995-02-24,Alcala Point,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:1629,,,PMLS,,1995-02-25,Spanish Hills Store,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:1719,,,PMLS,,1995-02-25,Alcala Point,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:1811,,,PMLS,,1995-02-25,Spanish Hills Store,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:1889,,,PMLS,,1995-02-26,wreck of the Point Grey,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:1961,,,PMLS,,1995-02-26,Virago Point,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:2145,,,PMLS,,1996-02-24,Spanish Hills Store,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:2250,,,PMLS,,1996-02-25,Baines Bay,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:2350,,,PMLS,,1996-05-29,Spanish Hills Store,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:2455,,,PMLS,,1996-09-28,Shaw's Landing,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:2536,,,PMLS,,1996-09-28,"Bodega, off Bodega Ridge",Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:2625,,,PMLS,,1996-09-29,Alcala Point,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:2714,,,PMLS,,1996-09-29,"Retreat Cove, north of",Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:2826,,,PMLS,,1999-05-04,Collinson Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:2956,,,PMLS,,1999-07-31,Mathews Point,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:3077,,,PMLS,,1999-10-02,"Retreat Cove, west of",Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:3146,,,PMLS,,2004-10-02,Virago Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:3273,,,PMLS,,2005-12-10,Virago Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:3350,,,PMLS,,2006-03-05,False Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:3465,,,PMLS,,2006-06-23,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:3609,,,PMLS,,2006-06-30,Lighthouse Bay,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:3715,,,PMLS,,2006-09-28,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:3830,,,PMLS,,2006-09-28,Dionisio Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:4050,,,PMLS,,2006-11-11,Dionisio Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:4160,,,PMLS,,2006-11-11,Spanish Hills wall,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:4280,,,PMLS,,2006-11-18,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:4389,,,PMLS,,2006-11-18,Dionisio Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:4474,,,PMLS,,2006-12-02,Spanish Hills wall,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:4540,,,PMLS,,2006-12-02,Dionisio Reef,Charlie Gibbs
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:4575,,,PMLS,,2007-08-20,Dionisio Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:4668,,,PMLS,,2007-08-20,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:4793,,,PMLS,,2007-09-29,Race Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:4912,,,PMLS,,2007-10-14,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:5007,,,PMLS,,2007-10-14,Dionisio Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:5107,,,PMLS,,2007-10-21,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:5251,,,PMLS,,2007-10-21,Race Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:5335,,,PMLS,,2007-12-09,Madrona Wall,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:5433,,,PMLS,,2007-12-15,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:5530,,,PMLS,,2007-12-15,Dionisio Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:5611,,,PMLS,,2007-12-29,Rolling Ridge,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:5704,,,PMLS,,2008-02-03,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:5801,,,PMLS,,2008-02-16,Dionisio Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:5926,,,PMLS,,2008-02-16,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:6027,,,PMLS,,2008-02-17,Race Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:6142,,,PMLS,,2008-03-01,Race Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:6258,,,PMLS,,2008-03-01,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:6344,,,PMLS,,2008-03-07,Dionisio Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:6436,,,PMLS,,2008-03-07,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:6528,,,PMLS,,2008-03-07,Race Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:6616,,,PMLS,,2008-03-08,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:6692,,,PMLS,,2008-03-22,Romulus Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:6801,,,PMLS,,2008-04-27,Mathews Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:6920,,,PMLS,,2008-04-27,Walker Rock,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:7063,,,PMLS,,2008-05-30,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:7181,,,PMLS,,2008-06-14,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:7243,,,PMLS,,2008-06-15,False Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:7341,,,PMLS,,2008-06-21,Dionisio Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:7462,,,PMLS,,2008-06-21,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:7561,,,PMLS,,2008-07-19,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:7675,,,PMLS,,2008-07-19,Dionisio Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:7756,,,PMLS,,2008-08-23,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:7868,,,PMLS,,2008-08-29,Race Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:7968,,,PMLS,,2008-09-19,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:8070,,,PMLS,,2008-10-05,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:8156,,,PMLS,,2008-10-05,Dionisio Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:8255,,,PMLS,,2008-10-06,Dionisio Reef,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:8342,,,PMLS,,2008-10-06,Race Point,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:8434,,,PMLS,,2008-10-07,Dionisio Bay,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:8523,,,PMLS,,2008-10-09,Spanish Hills Store,Andy Lamb
Apostichopus californicus,202640,Apostichopus californicus,0,accepted,"(Stimpson, 1857)",Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,,Stichopodidae,,,Apostichopus,californicus,imerss.org:PMLS:8617,,,PMLS,,2008-10-09,Dionisio Reef,Andy Lamb
