iNaturalist taxon name,iNaturalist taxon ID,Taxon name,ambiguousNameMatch,nameStatus,Author,Observation count,Coordinates,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Species,First Reported By,First Source,First Institution Code,First Place Name,First Catalogue Number,First observationId,First Date Reported,Last Reported By,Last Source,Last Institution Code,Last Place Name,Last Catalogue Number,Last observationId,Last Date Reported,Food Value,Medicinal Value,Spiritual Value,Material Value,Trade Value,Indicator Value,Hulquminum Name,Hulquminum Authority
Beroe abyssicola,1090851,Beroe abyssicola,0,accepted,"Mortensen, 1927",16,"{""imerss.org:PMLS:630"":null,""imerss.org:PMLS:2791"":null,""imerss.org:PMLS:10570"":null,""imerss.org:PMLS:10832"":null,""imerss.org:PMLS:10997"":null,""iNat:69843303"":null,""iNat:128527370"":null,""iNat:45326898"":null,""iNat:57175255"":null,""iNat:73718011"":null,""iNat:73718015"":null,""iNat:73721929"":null,""iNat:73721935"":null,""iNat:74014924"":null,""iNat:74472231"":null,""iNat:172087604"":null}",Animalia,Ctenophora,,,Nuda,,,Beroida,,,,Beroidae,,,Beroe,abyssicola,Charlie Gibbs,PMLS,,,,imerss.org:PMLS:630,1993-05-09T00:00:00.000Z,,,,,,iNat:172087604,2023-07-09T00:00:00.000Z,,,,,,,,
Bolinopsis infundibulum,492705,Bolinopsis infundibulum,0,accepted,"(O.F. Müller, 1776)",22,"{""imerss.org:PMLS:2291"":null,""imerss.org:PMLS:2582"":null,""imerss.org:PMLS:6756"":null,""imerss.org:PMLS:6862"":null,""imerss.org:PMLS:6986"":null,""imerss.org:PMLS:7124"":null,""imerss.org:PMLS:7217"":null,""imerss.org:PMLS:7401"":null,""imerss.org:PMLS:10569"":null,""imerss.org:PMLS:10831"":null,""imerss.org:PMLS:10996"":null,""imerss.org:PMLS:11115"":null,""imerss.org:PMLS:11197"":null,""imerss.org:PMLS:11292"":null,""imerss.org:PMLS:11617"":null,""imerss.org:PMLS:12959"":null,""imerss.org:PMLS:13059"":null,""imerss.org:PMLS:14374"":null,""imerss.org:PMLS:15926"":null,""imerss.org:PMLS:16228"":null,""imerss.org:PMLS:18510"":null,""imerss.org:PMLS:18569"":null}",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,infundibulum,Charlie Gibbs,PMLS,,,,imerss.org:PMLS:2291,1996-05-29T00:00:00.000Z,Stefania Gorgopa,PMLS,,,,imerss.org:PMLS:18510,2019-05-04T00:00:00.000Z,,,,,,,,
Bolinopsis microptera,1419827,Bolinopsis microptera,0,accepted,"(A. Agassiz, 1865)",9,"{""iNat:2976644"":null,""iNat:30012073"":null,""iNat:73718027"":null,""iNat:74472285"":null,""iNat:100653654"":null,""iNat:116471946"":null,""iNat:116493737"":null,""iNat:156173578"":null,""iNat:168028293"":null}",Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,,Bolinopsidae,,,Bolinopsis,microptera,,,,,,iNat:116471946,2008-05-22T00:00:00.000Z,,,,,,iNat:168028293,2023-06-17T00:00:00.000Z,,,,,,,,
Euplokamis dunlapae,873875,Euplokamis dunlapae,0,accepted,"Mills, 1987",2,"{""imerss.org:PMLS:1575"":null,""iNat:69845920"":null}",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Euplokamididae,,,Euplokamis,dunlapae,Charlie Gibbs,PMLS,,,,imerss.org:PMLS:1575,1995-02-25T00:00:00.000Z,,,,,,iNat:69845920,2021-02-19T00:00:00.000Z,,,,,,,,
Pleurobrachia bachei,117705,Pleurobrachia bachei,0,accepted,"A. Agassiz, 1860",45,"{""imerss.org:PMLS:240"":null,""imerss.org:PMLS:294"":null,""imerss.org:PMLS:1574"":null,""imerss.org:PMLS:2290"":null,""imerss.org:PMLS:2790"":null,""imerss.org:PMLS:3673"":null,""imerss.org:PMLS:4731"":null,""imerss.org:PMLS:6985"":null,""imerss.org:PMLS:8021"":null,""imerss.org:PMLS:8222"":null,""imerss.org:PMLS:8302"":null,""imerss.org:PMLS:8669"":null,""imerss.org:PMLS:10568"":null,""imerss.org:PMLS:10830"":null,""imerss.org:PMLS:10995"":null,""imerss.org:PMLS:11114"":null,""imerss.org:PMLS:11291"":null,""imerss.org:PMLS:13291"":null,""imerss.org:PMLS:13484"":null,""imerss.org:PMLS:14276"":null,""imerss.org:PMLS:15052"":null,""imerss.org:PMLS:15925"":null,""imerss.org:PMLS:17914"":null,""imerss.org:PMLS:17974"":null,""imerss.org:PMLS:18509"":null,""imerss.org:PMLS:18568"":null,""iNat:4028653"":null,""iNat:73718012"":null,""iNat:73718023"":null,""iNat:74472244"":null,""iNat:74472270"":null,""iNat:74605862"":null,""iNat:92326440"":null,""iNat:156845343"":null,""iNat:156845345"":null,""iNat:157996331"":null,""iNat:160359775"":null,""iNat:165761524"":null,""iNat:165764689"":null,""iNat:165764709"":null,""iNat:165764712"":null,""iNat:165764715"":null,""iNat:167489209"":null,""iNat:169897184"":null,""iNat:169897185"":null}",Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Pleurobrachiidae,,,Pleurobrachia,bachei,Andy Lamb,PMLS,,,,imerss.org:PMLS:240,1981-05-31T00:00:00.000Z,,,,,,iNat:169897184,2023-06-27T00:00:00.000Z,,,,,,,,
