Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,iNaturalist Photo,Notes,ID,Stats Code
Pleonosporium vancouverianum,(J. Agardh) Setchell,,red alga,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Wrangeliaceae,,unlisted,unlisted,reported,unobserved,1977-11-27,Michael W. Hawkes,UBC,A57491,,,,,,,500288,ALG
Ptilota serrata,Kützing,,northern sea fern,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Wrangeliaceae,,,,new 2019,observed,,,,,,2019-05-25,Bridgette Clarkston,https://www.inaturalist.org/observations/25861438,https://static.inaturalist.org/photos/40104314/medium.jpg?1558937086,,473839,ALG
Bossiella sp.,,,leaf coral seaweed,Plantae,Rhodophyta,,,Florideophyceae,Corallinophycidae,,Corallinales,,,Corallinaceae,Corallinoideae,unlisted,unlisted,confirmed,observed,1985-12-08,Andy Lamb & Donna Gibbs,Ocean Wise,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861026,https://static.inaturalist.org/photos/40103122/medium.jpg?1558935538,,127155,ALG
Calliarthron sp.,,,leaf coral seaweed,Plantae,Rhodophyta,,,Florideophyceae,Corallinophycidae,,Corallinales,,,Corallinaceae,Corallinoideae,unlisted,unlisted,reported,unobserved,1995-02-26,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,ALG
Clathromorphum sp.,,,crustose coralline,Plantae,Rhodophyta,,,Florideophyceae,Corallinophycidae,,Corallinales,,,Corallinaceae,Melobesioideae,unlisted,unlisted,reported,unobserved,1993-08-16,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,ALG
Corallina officinalis var. chilensis,(Decaisne) Kützing,,pink feather coralline,Plantae,Rhodophyta,,,Florideophyceae,Corallinophycidae,,Corallinales,,,Corallinaceae,Corallinoideae,unlisted,unlisted,reported,unobserved,2006-09-28,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,ALG
Corallina vancouveriensis,Yendo,,graceful coralline,Plantae,Rhodophyta,,,Florideophyceae,Corallinophycidae,,Corallinales,,,Corallinaceae,Corallinoideae,unlisted,unlisted,reported,unobserved,1995-02-24,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,ALG
Constantinea simplex,Setchell,,cup and saucer seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Dumontiaceae,,unlisted,unlisted,reported,unobserved,1995-02-24,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,ALG
Constantinea subulifera,Setchell,,giant cup and saucer seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Dumontiaceae,,unlisted,unlisted,confirmed,observed,2016-02-07,Andy Lamb & Donna Gibbs,Ocean Wise,,,2019-05-05,Bridgette Clarkston,https://www.inaturalist.org/observations/25927075,https://static.inaturalist.org/photos/40213359/medium.jpeg?1559018300,,473053,ALG
Cryptosiphonia woodii,(J.Agardh) J.Agardh,,dark branching-tube seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Dumontiaceae,,unlisted,unlisted,confirmed,observed,2009-03-20,Andy Lamb & Donna Gibbs,Ocean Wise,,,2019-05-04,John D. Reynolds,https://www.inaturalist.org/observations/24708735,https://static.inaturalist.org/photos/38209365/medium.jpg?1557196165,,117777,ALG
Farlowia mollis,(Harvey & Bailey) Farlow & Setchell,,tattered red seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Dumontiaceae,,unlisted,unlisted,confirmed,observed,2006-03-05,Andy Lamb & Donna Gibbs,Ocean Wise,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861009,https://static.inaturalist.org/photos/40103025/medium.jpg?1558935449,,117783,ALG
Endocladia muricata,(Endlicher) J.Agardh,,nail brush seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Endocladiaceae,,unlisted,unlisted,confirmed,observed,2006-11-11,Andy Lamb & Donna Gibbs,Ocean Wise,,,2019-05-05,Bridgette Clarkston,https://www.inaturalist.org/observations/25927063,https://static.inaturalist.org/photos/40213249/medium.jpeg?1559018173,,117781,ALG
Opuntiella californica,(Farlow) Kylin,,prickly pear seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Furcellariaceae,,unlisted,unlisted,reported,unobserved,1994-09-10,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,ALG
Chondracanthus exasperatus,(Harvey & Bailey) Hughey,,Turkish towel,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Gigartinaceae,,unlisted,unlisted,confirmed,observed,1996-04-02,E. McNeil,UBC,A82321,,2015-08-28,Lauren Magner,http://www.inaturalist.org/observations/3734901,https://static.inaturalist.org/photos/4340063/medium.jpeg?1469331030,,127153,ALG
Mazzaella oregona,"(Doty) Hughey, P.C.Silva & Hommersand, 2001",,,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Gigartinaceae,,,,new 2019,observed,,,,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861031,https://static.inaturalist.org/photos/40103127/medium.jpg?1558935542,,362211,ALG
Mazzaella splendens,(Setchell & N.L. Gardner) Fredericq,,iridescent seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Gigartinaceae,,unlisted,unlisted,confirmed,observed,1993-05-09,Andy Lamb & Donna Gibbs,Ocean Wise,,,2016-07-11,Adam Huggins & Tyrel Froese,http://www.inaturalist.org/observations/3684445,https://static.inaturalist.org/photos/4272137/medium.?1468629173,,71118,ALG
Callophyllis edentata,Kylin,,,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Kallymeniaceae,,,,new 2019,observed,,,,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861012,https://static.inaturalist.org/photos/40103034/medium.jpg?1558935460,,895191,ALG
Callophyllis flabellulata,Harvey,,,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Kallymeniaceae,,,,new 2019,observed,,,,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25860491,https://static.inaturalist.org/photos/40102450/medium.jpg?1558934826,,446885,ALG
Fredericqia chiton,"(M.Howe) Maggs, L.Le Gall, Mineur, Provan & G.W. Saunders",,thin forked seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Phyllophoraceae,,unlisted,unlisted,reported,unobserved,2016-03-27,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,reported as Gymnogongrus chiton,,ALG
Fredericqia deveauniensis,"Maggs, L.Le Gall, Mineur, Provan & G.W.Saunders",,,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Phyllophoraceae,,,,new 2019,observed,,,,,,2019-05-05,Bridgette Clarkston,https://www.inaturalist.org/observations/25927077,https://static.inaturalist.org/photos/40213362/medium.jpeg?1559018303,,564944,ALG
Mastocarpus papillatus,(C.Agardh) Kützing,,Turkish washcloth,Plantae,Rhodophyta,,,Florideophyceae,,,Gigartinales,,,Phyllophoraceae,,,,new 2015,observed,,,,,,2015-08-05,Andrew Simon,http://www.inaturalist.org/observations/2599389,https://static.inaturalist.org/photos/2902307/medium.JPG?1453227516,,117807,ALG
Stenogramma californicum,Harvey,,midrib seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Phyllophoraceae,,unlisted,unlisted,reported,unobserved,2007-10-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,reported as Stenogramma interruptum,,ALG
Schizymenia pacifica,(Kylin) Kylin,,slimy leaf,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Schizymeniaceae,,unlisted,unlisted,reported,unobserved,2006-06-30,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,ALG
Sarcodiotheca furcata,(Setchell & N.L.Gardner) Kylin,,furcated fleshy red seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Solieriaceae,,unlisted,unlisted,confirmed,observed,2007-10-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861008,https://static.inaturalist.org/photos/40103018/medium.jpg?1558935444,,327100,ALG
Sarcodiotheca gaudichaudii,(Montagne) P.W. Gabrielson,,succulent seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gigartinales,,,Solieriaceae,,unlisted,unlisted,confirmed,observed,1996-02-24,Andy Lamb & Donna Gibbs,Ocean Wise,,,2017-05-29,Karolle Wall,https://www.inaturalist.org/observations/7659463,https://static.inaturalist.org/photos/10025946/medium.jpg?1503767581,,327099,ALG
Gracilaria pacifica,Abbott,,California limu,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Gracilariales,,,Gracilariaceae,,unlisted,unlisted,reported,unobserved,1996-04-02,E. McNeil,UBC,A82320,,,,,,,497324,ALG
Gracilariopsis andersonii,(Grunow) E.Y.Dawson,,,Plantae,Rhodophyta,,,Florideophyceae,,,Gracilariales,,,Gracilariaceae,,,,new 2019,observed,,,,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861429,https://static.inaturalist.org/photos/40104281/medium.jpg?1558937037,,360321,ALG
Prionitis lanceolata,(Harvey) Harvey,,red alga,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Halymeniales,,,Halymeniaceae,,unlisted,unlisted,new 2016,observed,,,,,,2016-09-01,Andrew Simon,http://www.inaturalist.org/observations/4017216,https://static.inaturalist.org/photos/4745588/medium.jpg?1472823158,reported as Grateloupia americana,117820,ALG
Prionitis sternbergii,(C.Agardh) J.Agardh,,,Plantae,Rhodophyta,,,Florideophyceae,,,Halymeniales,,,Halymeniaceae,,,,new 2019,observed,,,,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861017,https://static.inaturalist.org/photos/40103064/medium.jpg?1558935476,,347988,ALG
Hildenbrandia rubra,(Sommerfelt) Meneghini,,rusty rock,Plantae,Rhodophyta,,,Florideophyceae,,,Hildenbrandiales,,,Hildenbrandiaceae,,,,new 2019,observed,,,,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25859343,https://static.inaturalist.org/photos/40100693/medium.jpg?1558932972,,183033,ALG
Devaleraea mollis,"(Setchell & N.L.Gardner) G.W.Saunders, C.J.Jackson & Salomaki",,thin dulse,Plantae,Rhodophyta,,,Florideophyceae,Nemaliophycidae,,Palmariales,,,Palmariaceae,,unlisted,unlisted,reported,unobserved,2005-12-10,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,reported as Palmaria mollis,,ALG
Halosaccion glandiforme,(S.G. Gmelin) Ruprecht,,sea sacs,Plantae,Rhodophyta,,,Florideophyceae,Nemaliophycidae,,Palmariales,,,Palmariaceae,,unlisted,unlisted,confirmed,observed,1996-09-28,Andy Lamb & Donna Gibbs,Ocean Wise,,,2016-08-17,Andrew Simon,http://www.inaturalist.org/observations/3910080,https://static.inaturalist.org/photos/4596530/medium.jpeg?1471493391,,123649,ALG
Palmaria callophylloides,M.W.Hawkes & Scagel,,Callophyllis-like dulse,Plantae,Rhodophyta,,,Florideophyceae,Nemaliophycidae,,Palmariales,,,Palmariaceae,,unlisted,unlisted,reported,unobserved,2005-12-10,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,ALG
Plocamium pacificum,Kylin,,sea braid,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Plocamiales,,,Plocamiaceae,,unlisted,unlisted,confirmed,observed,2007-10-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861013,https://static.inaturalist.org/photos/40103040/medium.jpg?1558935465,reported as Plocamium cartilageneum ssp. pacificum,339051,ALG
Neogastroclonium subarticulatum,"(Turner) L.Le Gall, Dalen & G.W.Saunders",,,Plantae,Rhodophyta,,,Florideophyceae,,,Rhodymeniales,,,Champiaceae,,,,new 2019,observed,,,,,,2019-05-04,Bridgette Clarkston,https://www.inaturalist.org/observations/25861014,https://static.inaturalist.org/photos/40103049/medium.jpg?1558935469,,339052,ALG
Gloiocladia fryeana,(Setchell) N.Sánchez & Rodríguez-Prieto,,margined blue branching seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Rhodymeniales,,,Faucheaceae,,unlisted,unlisted,reported,unobserved,2006-09-29,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,reported as Fauchea fryeana,,ALG
Gloiocladia laciniata,(J.Agardh) Sánchez & Rodríguez-Prieto,,blue branching seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Rhodymeniales,,,Faucheaceae,,unlisted,unlisted,reported,unobserved,1995-02-24,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,ALG
Fryeella gardneri,(Setchell) Kylin,,arched red seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Rhodymeniales,,,Fryeellaceae,,unlisted,unlisted,reported,unobserved,1977-11-27,Michael W. Hawkes,UBC,A57499,,,,,,,500286,ALG
Lomentaria hakodatensis,Yendo,,,Plantae,Rhodophyta,,,Florideophyceae,,,Rhodymeniales,,,Lomentariaceae,,,,new 2019,observed,,,,,,2019-05-24,Bridgette Clarkston,https://www.inaturalist.org/observations/25861437,https://static.inaturalist.org/photos/40104307/medium.jpeg?1558937077,,345348,ALG
Rhodymenia californica,Kylin,,California rose seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Rhodymeniales,,,Rhodymeniaceae,,unlisted,unlisted,reported,unobserved,2007-08-20,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,ALG
Rhodymenia pacifica,Kylin,,Pacific rose seaweed,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Rhodymeniales,,,Rhodymeniaceae,,unlisted,unlisted,reported,unobserved,2007-10-21,Andy Lamb & Donna Gibbs,Ocean Wise,,,,,,,,,ALG
Sparlingia pertusa,(Postels & Ruprecht) Kuntze,,red eyelet silk,Plantae,Rhodophyta,,,Florideophyceae,Rhodymeniophycidae,,Rhodymeniales,,,Rhodymeniaceae,,unlisted,unlisted,confirmed,observed,1993-05-09,Andy Lamb & Donna Gibbs,Ocean Wise,,,2017-04-08,Tyrel Froese,https://www.inaturalist.org/observations/5620553,https://static.inaturalist.org/photos/6948635/medium.jpeg?1491711631,,429855,ALG
Lemna minuta,Kunth,,least duckweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Lemnoideae,unlisted,S3S4,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2019-05-04,"Quentin Cronk, Diana Percy, Carmen Lea, Harley Gordon, Jessica Duncan & Andrew Simon",https://www.inaturalist.org/observations/24653212,https://static.inaturalist.org/photos/38120756/medium.jpeg?1557123572,Lemna minor historically misapplied (Roemer 2000) to Lemna minuta,54518,
Lemna trisulca,L.,,ivy-leaved duckweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Lemnoideae,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2016-06-05,Andrew Simon,http://www.inaturalist.org/observations/3414468,https://static.inaturalist.org/photos/3953175/medium.JPG?1465434618,,77655,
Lemna turionifera,Landolt,,Turion duckweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Lemnoideae,native,S4S5,new 2017,observed,,,,,,2017-05-28,Andrew Simon,https://www.inaturalist.org/observations/6409662,https://static.inaturalist.org/photos/8086808/medium.jpeg?1496017134,,77656,
Lysichiton americanus,Hulten & H. St. John,,skunk cabbage,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Orontioideae,native,S5,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2015-02-15,Andrew Simon,http://www.inaturalist.org/observations/2565547,https://static.inaturalist.org/photos/2859516/medium.JPG?1452294735,,48537,
Spirodela polyrhiza,(L.) Schleid.,,great duckweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Lemnoideae,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-06-05,Andrew Simon,http://www.inaturalist.org/observations/3672168,https://static.inaturalist.org/photos/4253014/medium.jpg?1468427276,,57867,
Wolffia columbiana,H. Karst.,,Columbian water-meal,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Lemnoideae,native,S3S4,confirmed,observed,2014-05-14,Frank Lomer,UBC,V241919,,2017-05-27,Alexander J. Wright,https://www.inaturalist.org/observations/6411344,https://static.inaturalist.org/photos/8090009/medium.jpeg?1496024358,,79528,
Elodea canadensis,Michx.,,Canadian waterweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Hydrocharitaceae,,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-08-13,Andrew Simon,http://www.inaturalist.org/observations/3881936,https://static.inaturalist.org/photos/4554520/medium.jpg?1471161184,,76793,
Triglochin concinna var. concinna,Burtt Davy,,graceful arrow-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Juncaginaceae,,native,S3S4,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,,79435,
Triglochin maritima,L.,,seaside arrow-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Juncaginaceae,,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-05-10,Andrew Simon,http://www.inaturalist.org/observations/3310652,https://static.inaturalist.org/photos/3826472/medium.JPG?1464309219,,60264,
Potamogeton amplifolius,Tuck.,,large-leaved pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,native,S5,new 2016,observed,,,,,,2016-06-05,Andrew Simon,http://www.inaturalist.org/observations/3414442,https://static.inaturalist.org/photos/3953130/medium.JPG?1465434479,,78705,
Potamogeton berchtoldii,Fieber,,small pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,native,,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,,78706,
Potamogeton gramineus,L.,,grass-leaved pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,native,S5,reported,unobserved,2002-08-12,Keith Erickson & S. Gates,Laughlin Lake Vegetation Community Mapping,,,,,,,,78710,
Potamogeton natans,L.,,floating-leaved pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,native,S5,reported,unobserved,2000-06-12,Hans Roemer,ER 128 Inventory,,,,,,,,78712,
Potamogeton oakesianus,J.W. Robbins,,Oakes' pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,native,SU,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,,167324,
Potamogeton pusillus,L.,,small pondweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Potamogetonaceae,,native,S5,reported,unobserved,2000-06-12,Hans Roemer,ER 128 Inventory,,,,,,,,78714,
Zostera japonica,Asch. & Gra,,Japanese eel-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Zosteraceae,,exotic,SNA,new 2016,observed,,,,,,2016-08-17,Andrew Simon,http://www.inaturalist.org/observations/3910096,https://static.inaturalist.org/photos/4596713/medium.jpeg?1471494523,,79558,
Zostera marina,L.,,common eel-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Zosteraceae,,native,S5,confirmed,observed,1985-12-08,Andy Lamb & Donna Gibbs,Ocean Wise,,,2009-07-08,Shera Street,http://www.inaturalist.org/observations/2635147,https://static.inaturalist.org/photos/2954191/medium.JPG?1454295742,,52614,
Allium acuminatum,Hook.,,Hooker's onion,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,,native,S5,confirmed,observed,1958-05-18,W. M. Bird,UBC,V80091,,2016-05-25,Adam Huggins,http://www.inaturalist.org/observations/3318703,https://static.inaturalist.org/photos/3834107/medium.jpg?1464392100,,59782,
Allium amplectens,Torr.,,slimleaf onion,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,,native,S3,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2017-05-31,Sarah Tweedale,https://www.inaturalist.org/observations/6447929,https://static.inaturalist.org/photos/8147466/medium.jpg?1496267129,,60267,
Allium cernuum,Roth,,nodding onion,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,,native,S5,confirmed,observed,1996-05-21,"Jenifer Penny, Charlotte Norris, & Harvey Janszen",RBCM,V178592,1949627030,2016-05-25,Adam Huggins,http://www.inaturalist.org/observations/3318682,https://static.inaturalist.org/photos/3834077/medium.jpg?1464391838,,116364,
Allium vineale,L.,,field garlic,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Allioideae,exotic,SNA,new 2019,observed,,,,,,2019-06-26,Adam Huggins,https://www.inaturalist.org/observations/27844109,https://static.inaturalist.org/photos/43364076/medium.jpg?1561769878,,75371,
Galanthus nivalis,L.,,common snowdrop,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,,exotic,SNA,new 2017,observed,,,,,,2017-02-22,Kris Krüg,http://inaturalist.ca/observations/5155134,https://static.inaturalist.org/photos/6352183/original.jpg?1487787248,,51606,
Narcissus pseudonarcissus,L.,,daffodil,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,exotic,SNA,confirmed,observed,2012-04-21,Terry Taylor,Vascular Plants Seen on Galiano Island,,,2015-02-22,Andrew Simon,http://www.inaturalist.org/observations/2566214,https://static.inaturalist.org/photos/2860451/medium.JPG?1452317972,Our naturalized daffodils are more likely a hybrid as the pure species is rarely grown. However in practical terms I think this is the best available name for the cultivated daffodil (and the photo actually looks not unlike pure N. pseudonarcissus). –QC,55848,
Brodiaea coronaria,(Salisb.) Jeps.,,Harvest Brodiaea,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Brodiaeoideae,native,S5,confirmed,observed,1981-07-07,Harvey Janszen,RBCM,V113756,1949562769,2016-05-30,Andrew Simon,http://www.inaturalist.org/observations/3345328,https://static.inaturalist.org/photos/3863621/medium.JPG?1464667842,,57126,
Camassia leichtlinii ssp. suksdorfii,(Baker) S.Watson,(Greenm.) Gould,great camas,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Agavoideae,native,S4,confirmed,observed,1961-05-08,J. A. Calder,UBC,V103416,,2013-05-04,Felix Erhard,http://www.inaturalist.org/observations/2604245,https://static.inaturalist.org/photos/2908734/medium.JPG?1453380172,,79659,
Camassia quamash ssp. quamash,(Pursh) Greene,,common camas,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Agavoideae,native,S4,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-04-21,Sarah Tweedale,http://inaturalist.ca/observations/3083409,https://static.inaturalist.org/photos/3556129/medium.jpg?1462225612,,62220,
Hyacinthoides × massartiana,Geerinck,,hybrid bluebells,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,exotic,SNA,confirmed,observed,1975-05-16,Angela Wood,RBCM,V097149,1949546273,2017-04-30,Andrew Simon,https://www.inaturalist.org/observations/6047517,https://static.inaturalist.org/photos/7577450/medium.jpeg?1493699586,"Angela Wood reports Hyacinthoides hispanica; ""Commonly naturalized in the LM and is a persistent relic of cult in SGI. Both H. hispanica and H. non-scripta are cultivated in BC but I have never seen them naturalized."" QC; review voucher specimen (RBCM V097149)",863646,
Muscari armeniacum,Leichtlin,,Armenian grape hyacinth,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,exotic,SNA,new 2015,observed,,,,,,2015-03-13,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2580263,https://static.inaturalist.org/photos/2880242/medium.JPG?1452748116,,50921,
Ornithogalum umbellatum,L.,,star-of-Bethlehem,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,exotic,SNA,new 2017,observed,,,,,,2017-05-27,Alexander J. Wright,https://www.inaturalist.org/observations/6411952,https://static.inaturalist.org/photos/8091065/medium.jpeg?1496027501,"""Naturalized in the UK and could be expected to naturalize here. It is cytologically variable - there are triploids and hexaploids. It would be interesting to know what this is."" QC",56137,
Scilla luciliae,(Boiss.) Speta,,Lucile's glory-of-the-snow,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,exotic,SNA,new 2016,observed,,,,,,2016-03-04,"Alison, Laura and Malcolm Colwell",https://www.inaturalist.org/observations/2751042,https://static.inaturalist.org/photos/3109740/large.jpg?1457291540,flowers big (3.5 cm) => S. luciliae; if smaller S. forbesii.,244100,
Iris pseudacorus,L.,,yellow iris,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Iridaceae,Iridoideae,exotic,SNA,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-05-28,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2629732,https://static.inaturalist.org/photos/2946380/medium.JPG?1454132581,,47779,
Sisyrinchium idahoense var. idahoense,E.P. Bicknell,,Idaho blue-eyed-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Iridaceae,Iridoideae,native,S3S4,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,,"S. macounii, S. segetum? Sometimes retained as varieties, sometimes synonymized",79129,
Calypso bulbosa var. occidentalis,(L.) Oakes,(Holz.) Cockerell,fairy-slipper,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Epidendroideae,native,S5,confirmed,observed,1974-04-21,Wilfred B. Schofield,UBC,V156823,,2015-04-04,Andrew Simon,http://www.inaturalist.org/observations/2567445,https://static.inaturalist.org/photos/2862267/medium.JPG?1452372282,,57724,
Corallorhiza maculata var. occidentalis,(Raf.) Raf.,(Lindl.) Ames,western spotted coralroot,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Epidendroideae,native,S5,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2013-05-17,Felix Erhard,http://www.inaturalist.org/observations/2604239,https://static.inaturalist.org/photos/2908718/medium.JPG?1453379597,,80615,
