id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage
39760,39532,Emydidae,Pond and Box Turtles,family,https://static.inaturalist.org/photos/9316497/medium.jpg
39886,39532,Geoemydidae,"Eurasian Pond, River, and Neotropical Wood Turtles",family,https://static.inaturalist.org/photos/7672812/medium.jpg
476982,20979,Ascaphidae,Tailed Frogs,family,https://inaturalist-open-data.s3.amazonaws.com/photos/6210819/medium.jpg
21360,21359,Bufo,Old World Toads,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/49481828/medium.jpeg
24542,476982,Ascaphus,,genus,https://static.inaturalist.org/photos/31438143/medium.jpg
25474,25473,Rana,Pond Frogs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/359250602/medium.jpg
26042,26041,Crocodylus,Typical Crocodiles,genus,https://static.inaturalist.org/photos/26016568/medium.jpg
26504,26172,Colubridae,Colubrid Snakes,family,https://inaturalist-open-data.s3.amazonaws.com/photos/1813733/medium.jpg
26721,26720,Ambystoma,Mole Salamanders,genus,https://static.inaturalist.org/photos/255185366/medium.jpg
26816,26720,Dicamptodon,Pacific Giant Salamanders,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/5694478/medium.jpg
30667,26172,Viperidae,Vipers,family,https://static.inaturalist.org/photos/209465106/medium.jpg
32080,26172,Boidae,Boas,family,https://inaturalist-open-data.s3.amazonaws.com/photos/7224349/medium.jpeg
39657,39532,Cheloniidae,Typical Sea Turtles,family,https://static.inaturalist.org/photos/177739424/medium.jpg
39681,39680,Chelydra,Typical Snapping Turtles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/25569899/medium.jpeg
42540,40151,Didelphimorphia,Opossums,order,https://inaturalist-open-data.s3.amazonaws.com/photos/77222685/medium.jpg
60340,25473,Lithobates,American Water Frogs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/45231910/medium.jpg
64747,21359,Anaxyrus,North American Toads,genus,https://static.inaturalist.org/photos/13935922/medium.jpg
64819,21359,Rhinella,Beaked Toads,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/35849/medium.jpg
797544,39760,Deirochelyinae,Deirochelyine Turtles,subfamily,https://inaturalist-open-data.s3.amazonaws.com/photos/128112196/medium.jpg
24253,23540,Pseudacris,Chorus Frogs,genus,https://static.inaturalist.org/photos/79606/medium.jpg
24543,24542,Ascaphus truei,Coastal Tailed Frog,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5710720/medium.jpg
25542,25474,Rana pretiosa,Oregon Spotted Frog,species,https://inaturalist-open-data.s3.amazonaws.com/photos/29679535/medium.jpg
25545,25474,Rana aurora,Northern Red-legged Frog,species,https://inaturalist-open-data.s3.amazonaws.com/photos/13807209/medium.jpg
25588,25474,Rana luteiventris,Columbia Spotted Frog,species,https://static.inaturalist.org/photos/427597198/medium.jpg
26079,26042,Crocodylus johnstoni,Freshwater Crocodile,species,https://inaturalist-open-data.s3.amazonaws.com/photos/40574453/medium.jpeg
26747,26721,Ambystoma gracile,Northwestern Salamander,species,https://static.inaturalist.org/photos/32416190/medium.jpg
26754,26721,Ambystoma macrodactylum,Long-toed Salamander,species,https://inaturalist-open-data.s3.amazonaws.com/photos/30262875/medium.jpg
26790,26721,Ambystoma maculatum,Spotted Salamander,species,https://static.inaturalist.org/photos/245633300/medium.jpg
26822,26816,Dicamptodon tenebrosus,Coastal Giant Salamander,species,https://inaturalist-open-data.s3.amazonaws.com/photos/404409290/medium.jpeg
26823,26816,Dicamptodon ensatus,California Giant Salamander,species,https://static.inaturalist.org/photos/280490875/medium.jpg
27135,26909,Plethodon,Woodland Salamanders,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/33713345/medium.jpg
27248,26909,Ensatina,Ensatinas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/61263716/medium.jpg
27422,26909,Aneides,Climbing Salamanders,genus,https://static.inaturalist.org/photos/12739619/medium.jpg
27816,27701,Taricha,Pacific Newts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/13979999/medium.jpeg
31888,26172,Anguidae,Glass and Alligator Lizards,family,https://inaturalist-open-data.s3.amazonaws.com/photos/5874582/medium.jpeg
35360,26172,Lacertidae,Wall Lizards,family,https://inaturalist-open-data.s3.amazonaws.com/photos/13801329/medium.jpeg
39392,26172,Varanidae,Monitor Lizards,family,https://static.inaturalist.org/photos/87261401/medium.jpeg
39682,39681,Chelydra serpentina,Common Snapping Turtle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/352641070/medium.jpg
39702,39699,Sternotherus,Musk Turtles,genus,https://static.inaturalist.org/photos/9585336/medium.jpg
39770,39760,Chrysemys,Painted Turtles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2406339/medium.jpg
39776,39760,Trachemys,Sliders,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/13590/medium.jpg
39820,39760,Pseudemys,Cooters,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/22477/medium.jpg
39844,39760,Graptemys,Map Turtles,genus,https://static.inaturalist.org/photos/174943/medium.jpg
39967,39886,Mauremys,Old World Pond Turtles and Allies,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/25295/medium.jpg
40268,40151,Chiroptera,Bats,order,https://inaturalist-open-data.s3.amazonaws.com/photos/874760/medium.JPG
41573,40151,Carnivora,Carnivorans,order,https://inaturalist-open-data.s3.amazonaws.com/photos/9859099/medium.jpg
42541,42540,Didelphidae,Opossums,family,https://inaturalist-open-data.s3.amazonaws.com/photos/2443002/medium.jpg
43094,40151,Lagomorpha,Lagomorphs,order,https://inaturalist-open-data.s3.amazonaws.com/photos/253181392/medium.jpg
43327,40151,Perissodactyla,Odd-toed Ungulates,order,https://inaturalist-open-data.s3.amazonaws.com/photos/27606643/medium.jpg
43367,40151,Primates,Primates,order,https://inaturalist-open-data.s3.amazonaws.com/photos/80550919/medium.jpg
43691,40151,Proboscidea,Proboscideans,order,https://inaturalist-open-data.s3.amazonaws.com/photos/8386350/medium.jpg
43698,40151,Rodentia,Rodents,order,https://inaturalist-open-data.s3.amazonaws.com/photos/24165841/medium.jpg
64970,64747,Anaxyrus boreas,Western Toad,species,https://static.inaturalist.org/photos/320653681/medium.jpg
65979,60340,Lithobates catesbeianus,American Bullfrog,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4654051/medium.jpg
65982,60340,Lithobates clamitans,Green Frog,species,https://static.inaturalist.org/photos/7660373/medium.jpg
66003,60340,Lithobates pipiens,Northern Leopard Frog,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1304/medium.jpg
66012,60340,Lithobates sylvaticus,Wood Frog,species,https://inaturalist-open-data.s3.amazonaws.com/photos/240940498/medium.jpg
67639,40151,Cingulata,Armadillos,order,https://inaturalist-open-data.s3.amazonaws.com/photos/4238749/medium.jpg
152870,40151,Artiodactyla,Even-toed Ungulates and Cetaceans,order,https://static.inaturalist.org/photos/55091764/medium.jpg
533971,40151,Eulipotyphla,"Shrews, Moles, Hedgehogs, and Allies",order,https://static.inaturalist.org/photos/29877577/medium.jpeg
553515,64819,Rhinella marina,Cane Toad,species,https://inaturalist-open-data.s3.amazonaws.com/photos/28767824/medium.jpg
1633755,27701,Mesotriton,Alpine Newts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/20121/medium.jpg
24259,24253,Pseudacris regilla,Pacific chorus frog,species,https://inaturalist-open-data.s3.amazonaws.com/photos/173430494/medium.jpg
26914,26504,Contia,Sharp-tailed Snakes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/185691679/medium.jpeg
27030,26504,Coluber,North American racers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/36818/medium.jpg
27194,27135,Plethodon vehiculum,Western Red-backed Salamander,species,https://static.inaturalist.org/photos/33415424/medium.jpg
27250,27248,Ensatina eschscholtzii,Ensatina,species,https://static.inaturalist.org/photos/320656354/medium.jpg
27423,27422,Aneides vagrans,Wandering Salamander,species,https://static.inaturalist.org/photos/24040378/medium.jpeg
27431,27422,Aneides ferreus,Clouded Salamander,species,https://static.inaturalist.org/photos/354491283/medium.jpg
27826,27816,Taricha granulosa,Rough-skinned Newt,species,https://static.inaturalist.org/photos/317751797/medium.jpeg
28339,26504,Thamnophis,Garter Snakes,genus,https://static.inaturalist.org/photos/1348028/medium.JPG
29033,26504,Pituophis,"Pine, Gopher, and Bullsnakes",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/198640788/medium.jpg
29299,26504,Nerodia,Watersnakes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/22851746/medium.jpg
30692,30667,Crotalus,Rattlesnakes,genus,https://static.inaturalist.org/photos/29329883/medium.jpeg
32103,32080,Charina,Rubber Boas,genus,https://static.inaturalist.org/photos/72791805/medium.jpeg
32211,32080,Eunectes,Anacondas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/245546060/medium.jpg
36074,26172,Phrynosomatidae,Phrynosomatid Lizards,family,https://inaturalist-open-data.s3.amazonaws.com/photos/5807556/medium.jpg
39393,39392,Varanus,Monitor Lizards,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/31528252/medium.jpg
39664,39657,Caretta,Loggerhead sea turtles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/228915423/medium.jpg
39669,39657,Lepidochelys,Ridley Sea Turtles,genus,https://static.inaturalist.org/photos/10297329/medium.jpeg
39705,39702,Sternotherus minor,Loggerhead Musk Turtle,species,https://static.inaturalist.org/photos/25869752/medium.jpeg
39771,39770,Chrysemys picta,Painted Turtle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9927445/medium.jpg
39782,39776,Trachemys scripta,Pond Slider,species,https://inaturalist-open-data.s3.amazonaws.com/photos/120834277/medium.jpg
39824,39820,Pseudemys nelsoni,Florida Red-bellied Cooter,species,https://static.inaturalist.org/photos/19887010/medium.jpg
39830,39820,Pseudemys concinna,River Cooter,species,https://inaturalist-open-data.s3.amazonaws.com/photos/48806880/medium.jpg
39847,39844,Graptemys pseudogeographica,False Map Turtle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/330780522/medium.jpeg
39913,39967,Mauremys reevesii,Chinese Pond Turtle,species,https://static.inaturalist.org/photos/479321340/medium.jpg
39976,39967,Mauremys leprosa,Mediterranean Turtle,species,https://static.inaturalist.org/photos/383157297/medium.jpg
41636,41573,Ursidae,Bears,family,https://inaturalist-open-data.s3.amazonaws.com/photos/6362563/medium.jpg
41660,41573,Procyonidae,"Raccoons, Coatis, and Allies",family,https://inaturalist-open-data.s3.amazonaws.com/photos/293156528/medium.jpg
41770,41573,Mustelidae,Mustelids,family,https://inaturalist-open-data.s3.amazonaws.com/photos/154469560/medium.jpeg
41871,41573,Mephitidae,Skunks and Stink-badgers,family,https://inaturalist-open-data.s3.amazonaws.com/photos/4172/medium.jpg
41944,41573,Felidae,Felids,family,https://inaturalist-open-data.s3.amazonaws.com/photos/210735004/medium.jpg
42043,41573,Canidae,Canids,family,https://static.inaturalist.org/photos/254147363/medium.jpg
43095,43094,Leporidae,Hares and Rabbits,family,https://inaturalist-open-data.s3.amazonaws.com/photos/207726062/medium.jpeg
43169,43094,Ochotonidae,Pikas,family,https://inaturalist-open-data.s3.amazonaws.com/photos/22513999/medium.jpg
43328,43327,Equidae,Equines,family,https://inaturalist-open-data.s3.amazonaws.com/photos/23672580/medium.jpeg
43692,43691,Elephantidae,Elephants,family,https://inaturalist-open-data.s3.amazonaws.com/photos/46235912/medium.jpeg
47069,67639,Dasypodidae,Long-nosed Armadillos,family,https://static.inaturalist.org/photos/5859039/medium.jpg
59649,26504,Pantherophis,North American Ratsnakes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/149943221/medium.jpg
196978,64747,Anaxyrus boreas boreas,Boreal Toad,subspecies,https://static.inaturalist.org/photos/143395933/medium.jpeg
200152,26172,Anolidae,Anoles,family,https://inaturalist-open-data.s3.amazonaws.com/photos/44877533/medium.jpeg
236921,26721,Ambystoma macrodactylum macrodactylum,Western Long-toed Salamander,subspecies,https://static.inaturalist.org/photos/35178739/medium.jpeg
371940,39844,Graptemys ouachitensis,Ouachita Map Turtle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/98229839/medium.jpg
1633756,1633755,Mesotriton alpestris,Alpine Newt,species,https://inaturalist-open-data.s3.amazonaws.com/photos/63934931/medium.jpeg
26916,26914,Contia tenuis,Common Sharp-tailed Snake,species,https://inaturalist-open-data.s3.amazonaws.com/photos/31519618/medium.jpg
27137,27030,Coluber constrictor,North American Racer,species,https://static.inaturalist.org/photos/105329578/medium.jpg
28362,28339,Thamnophis sirtalis,Common Garter Snake,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3263522/medium.JPG
28389,28339,Thamnophis ordinoides,Northwestern Garter Snake,species,https://static.inaturalist.org/photos/351287277/medium.jpg
28398,28339,Thamnophis elegans,Western Terrestrial Garter Snake,species,https://inaturalist-open-data.s3.amazonaws.com/photos/48379/medium.jpg
28425,28339,Thamnophis couchii,Sierra Garter Snake,species,https://static.inaturalist.org/photos/505470042/medium.jpg
29044,29033,Pituophis catenifer,Gopher Snake,species,https://inaturalist-open-data.s3.amazonaws.com/photos/389786008/medium.jpeg
29305,29299,Nerodia sipedon,Common Watersnake,species,https://inaturalist-open-data.s3.amazonaws.com/photos/222925393/medium.jpg
32049,31888,Elgaria,Western Alligator Lizards,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/19680/medium.jpg
32213,32211,Eunectes murinus,Green Anaconda,species,https://static.inaturalist.org/photos/253683723/medium.jpeg
35526,35360,Podarcis,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/112166/medium.jpg
36362,200152,Anolis,Anoles,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/16465753/medium.jpg
39665,39664,Caretta caretta,Loggerhead Sea Turtle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/176772831/medium.jpeg
39670,39669,Lepidochelys olivacea,Olive Ridley Sea Turtle,species,https://static.inaturalist.org/photos/154666409/medium.jpeg
39772,39770,Chrysemys picta marginata,Midland Painted Turtle,subspecies,https://static.inaturalist.org/photos/92206776/medium.jpg
39773,39770,Chrysemys picta bellii,Western Painted Turtle,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/53452380/medium.jpeg
39775,39770,Chrysemys picta picta,Eastern Painted Turtle,subspecies,https://static.inaturalist.org/photos/362444997/medium.jpg
39793,39776,Trachemys scripta scripta,Yellow-bellied Slider,subspecies,https://static.inaturalist.org/photos/267131508/medium.jpg
39849,39844,Graptemys pseudogeographica kohnii,Mississippi Map Turtle,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/51688242/medium.jpg
41661,41660,Procyon,Raccoons,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/146276101/medium.jpg
41687,41573,Phocidae,Earless Seals,family,https://inaturalist-open-data.s3.amazonaws.com/photos/452733249/medium.jpg
41736,41573,Otariidae,Eared Seals,family,https://inaturalist-open-data.s3.amazonaws.com/photos/17940763/medium.jpg
41764,41573,Odobenidae,Walruses,family,https://inaturalist-open-data.s3.amazonaws.com/photos/207443116/medium.jpg
42044,42043,Canis,Wolves and Dogs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/13367754/medium.jpg
42054,42043,Vulpes,Typical Foxes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6568074/medium.jpg
42118,152870,Suidae,Suids,family,https://inaturalist-open-data.s3.amazonaws.com/photos/10721393/medium.jpeg
42158,152870,Cervidae,Deer,family,https://static.inaturalist.org/photos/11328568/medium.jpg
42241,152870,Bovidae,Bovids,family,https://inaturalist-open-data.s3.amazonaws.com/photos/7642/medium.jpg
43096,43095,Sylvilagus,Cottontail Rabbits,genus,https://static.inaturalist.org/photos/27674312/medium.jpg
43117,43095,Lepus,Hares and Jackrabbits,genus,https://static.inaturalist.org/photos/5988922/medium.jpg
43150,43095,Oryctolagus,European Rabbits,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/137362674/medium.jpg
43170,43169,Ochotona,Pikas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/22513999/medium.jpg
43329,43328,Equus,Equines,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/23672580/medium.jpeg
43734,43698,Aplodontiidae,Mountain Beavers,family,https://inaturalist-open-data.s3.amazonaws.com/photos/151342594/medium.jpeg
43791,43698,Castoridae,Beavers,family,https://inaturalist-open-data.s3.amazonaws.com/photos/10837592/medium.jpeg
45933,43698,Sciuridae,Squirrels,family,https://static.inaturalist.org/photos/57429066/medium.jpg
46341,533971,Soricidae,Shrews,family,https://inaturalist-open-data.s3.amazonaws.com/photos/33510115/medium.jpg
46927,533971,Talpidae,Moles and Desmans,family,https://inaturalist-open-data.s3.amazonaws.com/photos/32423681/medium.jpg
47070,47069,Dasypus,Long-nosed Armadillos,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/4238749/medium.jpg
48268,30692,Crotalus oreganus,Western Rattlesnake,species,https://inaturalist-open-data.s3.amazonaws.com/photos/391040742/medium.jpeg
51271,39776,Trachemys scripta elegans,Red-eared Slider,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/107072446/medium.jpg
71085,39393,Varanus niloticus,Nile Monitor,species,https://inaturalist-open-data.s3.amazonaws.com/photos/144153390/medium.jpg
73844,39669,Lepidochelys kempii,Kemp's Ridley Sea Turtle,species,https://static.inaturalist.org/photos/24228862/medium.jpg
123959,27248,Ensatina eschscholtzii oregonensis,Oregon Ensatina,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/241316270/medium.jpg
152871,152870,Cetacea,Cetaceans,infraorder,https://inaturalist-open-data.s3.amazonaws.com/photos/341568278/medium.jpeg
201599,43692,Mammuthus,Mammoths,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/318777/medium.jpeg
238783,27816,Taricha granulosa granulosa,,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/749493/medium.jpg
243962,32103,Charina bottae,Northern Rubber Boa,species,https://static.inaturalist.org/photos/510368416/medium.jpg
28363,28339,Thamnophis sirtalis pickeringii,Puget Sound Garter Snake,subspecies,https://static.inaturalist.org/photos/351317359/medium.jpg
28365,28339,Thamnophis sirtalis sirtalis,Eastern Garter Snake,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/28532243/medium.jpeg
28371,28339,Thamnophis sirtalis fitchi,Valley Garter Snake,subspecies,https://static.inaturalist.org/photos/27280467/medium.jpg
28375,28339,Thamnophis sirtalis concinnus,Red-spotted Garter Snake,subspecies,https://static.inaturalist.org/photos/510369904/medium.jpg
28403,28339,Thamnophis elegans vagrans,Wandering Garter Snake,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/3624/medium.jpg
29049,29033,Pituophis catenifer deserticola,Great Basin Gopher Snake,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/121093615/medium.jpg
32064,32049,Elgaria coerulea,Northern Alligator Lizard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/19546057/medium.jpg
36141,36074,Sceloporus,Spiny Lizards,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/5807556/medium.jpg
40269,40268,Vespertilionidae,Evening Bats,family,https://inaturalist-open-data.s3.amazonaws.com/photos/54080/medium.jpg
41637,41636,Ursus,Holarctic Bears,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/19021792/medium.jpg
41663,41661,Procyon lotor,Common Raccoon,species,https://inaturalist-open-data.s3.amazonaws.com/photos/46439025/medium.jpg
41697,41687,Histriophoca,Ribbon Seals,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/47434757/medium.jpg
41707,41687,Phoca,common seals,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17353/medium.jpg
41727,41687,Mirounga,Elephant Seals,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14020401/medium.jpeg
41732,41687,Halichoerus,Grey Seals,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/478781323/medium.jpg
41737,41736,Zalophus,"California, Galápagos, and Japanese Sea Lions",genus,https://static.inaturalist.org/photos/39635759/medium.jpg
41754,41736,Eumetopias,Steller Sea Lions,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/61012954/medium.jpg
41756,41736,Callorhinus,Northern Fur Seals,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/35836/medium.jpg
41765,41764,Odobenus,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/65857/medium.jpg
41775,41770,Lontra,New World River Otters,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11523/medium.jpg
41790,41770,Martes,Martens,genus,https://static.inaturalist.org/photos/72664091/medium.jpeg
41801,41770,Mustela,Typical weasels,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/12718754/medium.jpeg
41851,41770,Gulo,Wolverines,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/20822/medium.jpg
41859,41770,Enhydra,sea otters,genus,https://static.inaturalist.org/photos/25897211/medium.jpg
41878,41871,Mephitis,Striped and Hooded Skunks,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/50232085/medium.jpg
41881,41871,Spilogale,Spotted Skunks,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/32155931/medium.jpg
41956,41944,Felis,Palearctic and African Small Cats,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11644095/medium.jpg
41973,41944,Lynx,Lynxes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/306563644/medium.jpg
42006,41944,Puma,Mountain Lions,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/9834553/medium.jpg
42048,42044,Canis lupus,Gray Wolf,species,https://inaturalist-open-data.s3.amazonaws.com/photos/43410580/medium.jpg
42051,42044,Canis latrans,Coyote,species,https://static.inaturalist.org/photos/10963085/medium.jpg
42069,42054,Vulpes vulpes,Red Fox,species,https://static.inaturalist.org/photos/265916780/medium.jpg
42646,42541,Didelphis,Large American Opossums,genus,https://static.inaturalist.org/photos/111578327/medium.jpeg
43111,43096,Sylvilagus floridanus,Eastern Cottontail,species,https://static.inaturalist.org/photos/324600760/medium.jpg
43151,43150,Oryctolagus cuniculus,European Rabbit,species,https://inaturalist-open-data.s3.amazonaws.com/photos/520690657/medium.jpg
43735,43734,Aplodontia,,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/241354343/medium.jpg
43792,43791,Castor,Beavers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6359/medium.jpg
44185,43698,Muridae,Old World Mice and Rats,family,https://inaturalist-open-data.s3.amazonaws.com/photos/331198558/medium.jpg
48267,30692,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/764916/medium.jpg
51440,29033,Pituophis catenifer catenifer,Pacific Gopher Snake,subspecies,https://static.inaturalist.org/photos/351774543/medium.jpg
55986,43698,Cricetidae,"Hamsters, Voles, Lemmings, and Allies",family,https://inaturalist-open-data.s3.amazonaws.com/photos/13666801/medium.jpg
55990,35526,Podarcis muralis,Common Wall Lizard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/129028289/medium.jpg
59644,59649,Pantherophis alleghaniensis,Eastern Ratsnake,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5211489/medium.jpeg
116461,36362,Anolis sagrei,Brown Anole,species,https://inaturalist-open-data.s3.amazonaws.com/photos/22869683/medium.jpg
200661,27030,Coluber constrictor mormon,Western Yellow-bellied Racer,subspecies,https://static.inaturalist.org/photos/269042448/medium.jpg
201592,201599,Mammuthus columbi,Columbian Mammoth,species,https://inaturalist-open-data.s3.amazonaws.com/photos/173604512/medium.jpg
209233,43329,Equus caballus,Domestic Horse,species,https://inaturalist-open-data.s3.amazonaws.com/photos/23672580/medium.jpeg
337045,35526,Podarcis siculus,Italian Wall Lizard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/158501584/medium.jpg
453110,41770,Pekania,Fishers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/5693/medium.jpg
846053,43698,Zapodidae,Jumping Mice,family,https://inaturalist-open-data.s3.amazonaws.com/photos/7166904/medium.jpg
1264428,41770,Neogale,New World Weasels,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/120844035/medium.jpg
1431524,43117,Lepus,Snow Hares,subgenus,https://inaturalist-open-data.s3.amazonaws.com/photos/107159150/medium.jpeg
32065,32049,Elgaria coerulea principis,Northwestern Alligator Lizard,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/44528691/medium.jpg
35627,35526,Podarcis muralis nigriventris,,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/57715125/medium.jpg
35631,35526,Podarcis muralis maculiventris,,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/111822833/medium.jpg
36204,36141,Sceloporus occidentalis,Western Fence Lizard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/36416485/medium.jpeg
41476,152870,Eschrichtiidae,Grey Whales,family,https://inaturalist-open-data.s3.amazonaws.com/photos/26307114/medium.jpeg
41546,152870,Balaenopteridae,Rorquals,family,https://static.inaturalist.org/photos/39849207/medium.jpg
41638,41637,Ursus americanus,American Black Bear,species,https://static.inaturalist.org/photos/307636014/medium.jpg
41641,41637,Ursus arctos,Brown Bear,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1491897/medium.jpg
41698,41697,Histriophoca fasciata,Ribbon Seal,species,https://inaturalist-open-data.s3.amazonaws.com/photos/510976126/medium.jpg
